Id,Label,timeset,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,number hashtags,tweet number,retweet number,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,indegree,outdegree,Degree,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree
4376,4376,,other,3367,393,897,30601,5,17,97,94,7,0,6,0.260575,0.279762,0,0,2,2,0,0,0,2,2
4391,4391,,normal,33766,6255,1252,1956,98,45,105,93,4,0,1,1,1,0,0,1,1,0,0,0,1,1
4396,4396,,other,122002,1315571,12018,2200,17367,11,183,17,0,0,8,0.22151,0.243665,0,0,6,6,0,0,0,6,6
4427,4427,,other,3546,895,902,14382,8,36,134,45,9,0,7,0.227306,0.243576,0,0,1,1,0,0,0,1,1
4435,4435,,other,17325,2450,806,5237,46,9,56,143,4,0,1,1,1,0,0,1,1,0,0,0,1,1
4437,4437,,other,46938,90708,4277,4646,1868,24,44,156,12,0,1,1,1,0,0,1,1,0,0,0,1,1
4438,4438,,other,10214,2638,1684,6080,136,85,151,49,9,0,7,0.225311,0.236982,0,0,1,1,0,0,0,1,1
4444,4444,,other,28641,11892,9231,6413,302,151,162,38,18,0,1,1,1,0,0,1,1,0,0,0,1,1
4446,4446,,other,47689,247,97,93523,10,1,174,26,7,0,7,0.256219,0.273817,0,0,3,3,0,0,0,3,3
4455,4455,,other,41165,233653,173360,17989,1664,30,194,6,0,0,6,0.323077,0.358995,0,0,13,13,0,0,0,13,13
4507,4507,,other,206156,625387,1383,1206,9869,10,167,33,4,0,6,0.257475,0.27457,0,0,2,2,0,0,0,2,2
4508,4508,,other,26906,5174,720,26249,84,36,146,54,11,0,1,1,1,0,0,1,1,0,0,0,1,1
4509,4509,,other,67283,2355,676,27637,48,7,105,95,7,0,7,0.234577,0.245315,0,0,1,1,0,0,0,1,1
4525,4525,,hateful,2723,5218,135,30,79,88,87,112,10,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
4548,4548,,normal,48399,2395,424,37037,108,5,154,46,4,0,1,1,1,0,0,2,2,0,0.00002,0,2,2
4655,4655,,hateful,35,6,4,8,0,2,34,0,7,0.00054,7,0.234577,0.2484,0,0,1,1,0,0.000108,0,1,1
4668,4668,,other,179799,8094,788,61347,96,4,170,30,4,0,1,1,1,0,0,3,3,0,0,0,3,3
4677,4677,,other,44771,646645,673,2419,916,41,72,125,8,0,1,1,1,0,0,1,1,0,0,0,1,1
4678,4678,,other,410201,15682,1021,467,422,13,148,52,4,0,1,1,1,0,0,2,2,0,0,0,2,2
4693,4693,,other,168512,3770796,2423,6446,15882,43,178,22,9,0,6,0.309548,0.330465,0,0,2,2,0,0,0,2,2
4703,4703,,other,11835,3311,609,36810,18,3,115,84,5,0,1,1,1,0,0,1,1,0,0,0,1,1
4729,4729,,other,113947,8108,162,22101,31,18,83,117,8,0,1,1,1,0,0,1,1,0,0,0,1,1
4745,4745,,other,167680,7589,1376,309,102,1,140,59,4,0,1,1,1,0,0,1,1,0,0,0,1,1
4761,4761,,normal,584780,80466,2074,926,963,5,143,57,4,0,1,1,1,0,0,4,4,0,0,0,4,4
4767,4767,,other,2831,71395,735,21599,220,18,182,17,2,0,6,0.27673,0.288474,0,0,1,1,0,0,0,1,1
4775,4775,,other,60221,8875,584,42165,139,19,168,32,0,0,7,0.22335,0.238776,0,0,3,3,0,0,0,3,3
4798,4798,,other,87703,642557,488,61,5431,1,188,12,18,0,8,0.218595,0.234512,0,0,3,3,0,0,0,3,3
4839,4839,,hateful,410,257,249,1048,0,45,119,76,9,0.005457,5,0.334423,0.371173,1355.604911,19,9,28,0.052514,0.027792,19,9,28
4925,4925,,other,37020,73091,1171,43825,309,97,89,111,9,0,7,0.267581,0.298107,0,0,7,7,0,0,0,7,7
4932,4932,,other,52794,23533,2553,7506,971,24,125,75,9,0,6,0.271768,0.294984,0,0,4,4,0,0,0,4,4
4960,4960,,other,127621,41233,23636,273735,166,69,108,92,18,0,1,1,1,0,0,1,1,0,0,0,1,1
4964,4964,,other,13767,125973,649,152566,947,14,195,5,9,0,6,0.316872,0.341991,0,0,3,3,0,0,0,3,3
5008,5008,,other,13450,385187,587,7287,2544,33,119,80,4,0,1,1,1,0,0,1,1,0,0,0,1,1
5054,5054,,other,109292,20239,12598,75684,112,196,30,170,18,0,1,1,1,0,0,1,1,0,0,0,1,1
5098,5098,,hateful,3985,2093,449,1780,14,7,182,18,18,0.00054,8,0.198838,0.21267,0,0,1,1,0,0.005322,0,1,1
5180,5180,,other,4971,97919,59721,6417,563,56,179,21,8,0,1,1,1,0,0,1,1,0,0,0,1,1
5188,5188,,other,988,3367,235,248,52,199,196,4,2,0,9,0.172717,0.185287,0,0,2,2,0,0,0,2,2
5199,5199,,other,64127,25272,13391,55035,51,139,29,171,0,0,1,1,1,0,0,2,2,0,0,0,2,2
5213,5213,,other,28804,16571,255,24871,30,9,147,53,3,0,1,1,1,0,0,1,1,0,0,0,1,1
5227,5227,,other,3526,10656,933,1162,169,28,120,80,8,0,1,1,1,0,0,1,1,0,0,0,1,1
5234,5234,,other,171196,4375,970,104086,143,11,72,126,7,0,7,0.217976,0.22776,0,0,1,1,0,0,0,1,1
5249,5249,,other,4274,2665,5001,6189,1,81,16,183,0,0,5,0.320755,0.390196,0,0,1,1,0,0,0,1,1
5273,5273,,other,186317,2809,1175,52710,131,11,160,40,20,0,1,1,1,0,0,1,1,0,0,0,1,1
5282,5282,,other,73753,1890,754,12016,57,13,169,31,18,0,7,0.254756,0.268862,0,0,1,1,0,0,0,1,1
5286,5286,,other,17867,2115,610,12581,29,181,51,148,8,0,1,1,1,0,0,1,1,0,0,0,1,1
5293,5293,,other,5438,71199,526,5138,483,24,109,89,5,0,1,1,1,0,0,1,1,0,0,0,1,1
5330,5330,,other,611,415,559,381,4,30,109,91,4,0,1,1,1,0,0,1,1,0,0,0,1,1
5343,5343,,other,71142,550054,2271,8666,1909,21,200,0,20,0,1,1,1,0,0,1,1,0,0,0,1,1
5352,5352,,other,47856,928,441,16070,23,4,123,77,4,0,1,1,1,0,0,1,1,0,0,0,1,1
5355,5355,,other,208805,5324,1303,2541,131,18,80,118,4,0,1,1,1,0,0,1,1,0,0,0,1,1
5376,5376,,other,3916,148211,1362,17404,598,3,179,21,0,0,8,0.187728,0.207994,0,0,6,6,0,0,0,6,6
5385,5385,,other,40507,50461,1872,39247,475,37,107,93,9,0,6,0.312623,0.361356,0,0,18,18,0,0,0,18,18
5408,5408,,other,86875,9381,1022,108994,40,73,86,114,8,0,1,1,1,0,0,1,1,0,0,0,1,1
5416,5416,,normal,840,143,3,19,4,400,200,0,7,0,7,0.238022,0.250186,0,0,1,1,0,0.001412,0,1,1
5480,5480,,other,23065,4513,113,17155,30,3,95,105,4,0,1,1,1,0,0,1,1,0,0,0,1,1
5486,5486,,other,163926,5403,974,214333,107,5,151,49,7,0,1,1,1,0,0,1,1,0,0,0,1,1
5498,5498,,other,2689,28410,7614,8452,245,47,185,14,4,0,1,1,1,0,0,1,1,0,0,0,1,1
5536,5536,,other,14527,873,275,33818,41,4,122,75,20,0,1,1,1,0,0,1,1,0,0,0,1,1
5663,5663,,other,628152,45284,40536,42,621,198,195,5,0,0,7,0.226415,0.25506,0,0,11,11,0,0,0,11,11
5672,5672,,other,31133,6267,3196,24718,94,26,172,28,0,0,6,0.234375,0.306667,0,0,1,1,0,0,0,1,1
5684,5684,,other,69927,41909,600,1277,723,25,159,41,5,0,1,1,1,0,0,2,2,0,0,0,2,2
5689,5689,,other,74823,1336,347,12704,37,6,181,19,4,0,1,1,1,0,0,1,1,0,0,0,1,1
5699,5699,,other,43757,3113,767,13505,102,9,197,3,8,0,1,1,1,0,0,1,1,0,0,0,1,1
5702,5702,,other,55180,35122,698,64519,753,17,170,30,7,0,6,0.29084,0.321158,0,0,8,8,0,0,0,8,8
5707,5707,,hateful,60774,35642,3841,17188,216,33,93,102,9,0.001243,0,0,0,0,9,0,9,0.061546,0,9,0,9
5709,5709,,other,17336,5938,5040,24602,14,126,51,149,0,0,1,1,1,0,0,2,2,0,0,0,2,2
5712,5712,,other,568,195459,129,21,833,0,181,19,20,0,1,1,1,0,0,1,1,0,0,0,1,1
5740,5740,,other,2888,1397,418,3169,22,74,129,71,0,0,1,1,1,0,0,1,1,0,0,0,1,1
5771,5771,,other,2029,3390,19,1416,11,0,200,0,9,0,8,0.219061,0.228738,0,0,1,1,0,0,0,1,1
5779,5779,,other,30505,2858381,3644,3737,3605,117,81,118,4,0,1,1,1,0,0,1,1,0,0,0,1,1
5816,5816,,normal,100670,14050,4618,54190,329,2,199,1,5,0,1,1,1,0,0,1,1,0,0,0,1,1
5817,5817,,other,270027,115164,101,10,3216,1,200,0,7,0,6,0.335878,0.363203,0,0,2,2,0,0,0,2,2
5826,5826,,other,25465,799,405,15387,6,1,93,106,4,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
5831,5831,,other,3578,162,44,7699,12,10,147,50,7,0,6,0.300488,0.319913,0,0,2,2,0,0,0,2,2
5834,5834,,other,36105,8763,9316,44225,16,124,31,169,8,0,1,1,1,0,0,1,1,0,0,0,1,1
5835,5835,,normal,52109,1670,510,75433,14,64,54,146,18,0,1,1,1,0,0,1,1,0,0.000337,0,1,1
5846,5846,,other,7687,785,182,1033,30,7,150,50,20,0,1,1,1,0,0,1,1,0,0,0,1,1
5907,5907,,other,19860,700,2081,13053,65,32,84,116,18,0,8,0.213989,0.226957,0,0,1,1,0,0,0,1,1
5922,5922,,other,495,644419,452,111,1439,23,182,18,4,0,1,1,1,0,0,2,2,0,0,0,2,2
5950,5950,,other,10456,1365,2361,6223,4,163,62,137,9,0,7,0.21813,0.230311,0,0,1,1,0,0,0,1,1
5992,5992,,normal,21149,2511,380,136,27,48,173,26,18,0,2,0.8,0.875,0,0,3,3,0,0.000107,0,3,3
5996,5996,,other,3798,15671,0,9,516,2,165,35,8,0,1,1,1,0,0,1,1,0,0,0,1,1
6006,6006,,other,374,3525,792,697,9,14,157,42,4,0,1,1,1,0,0,3,3,0,0,0,3,3
6012,6012,,hateful,1417,527,208,4785,11,4,200,0,9,0.00054,5,0.346067,0.381223,0,0,10,10,0,0.031131,0,10,10
6065,6065,,other,28914,336641,644,60896,1022,9,136,64,4,0,1,1,1,0,0,1,1,0,0,0,1,1
6106,6106,,other,29510,2763844,649,1850,23037,26,158,42,8,0,1,1,1,0,0,2,2,0,0,0,2,2
6109,6109,,hateful,22590,2875,2575,23966,5,104,24,176,18,0.000605,0,0,0,0,1,0,1,0.000111,0,1,0,1
6115,6115,,other,35103,25962,287,51010,133,59,81,118,0,0,4,0.345455,0.412281,0,0,2,2,0,0,0,2,2
6125,6125,,other,124862,7161,1374,132560,113,185,24,176,6,0,1,1,1,0,0,1,1,0,0,0,1,1
6144,6144,,other,45174,1707388,3782,6315,18781,153,132,68,8,0,1,1,1,0,0,1,1,0,0,0,1,1
6146,6146,,other,1746,1004,425,2185,5,24,48,148,9,0,8,0.201044,0.209798,0,0,1,1,0,0,0,1,1
6171,6171,,other,30314,689370,3228,22885,8926,34,139,61,5,0,1,1,1,0,0,1,1,0,0,0,1,1
6173,6173,,other,65739,79109,3798,77943,1164,67,70,130,8,0,1,1,1,0,0,1,1,0,0,0,1,1
6227,6227,,other,46187,60883,397,21967,122,3,153,47,8,0,1,1,1,0,0,1,1,0,0,0,1,1
6250,6250,,other,5938,311890,258,444,2380,73,182,18,5,0,1,1,1,0,0,2,2,0,0,0,2,2
6286,6286,,other,38552,74581,4399,105,4122,13,95,105,20,0,1,1,1,0,0,1,1,0,0,0,1,1
6339,6339,,other,31459,155934,21470,51,2243,124,138,62,0,0,1,1,1,0,0,1,1,0,0,0,1,1
6341,6341,,other,2072,196573,133,103,453,1,196,3,10,0,1,1,1,0,0,1,1,0,0,0,1,1
6355,6355,,other,33305,44129,758,28628,231,0,59,136,4,0,1,1,1,0,0,1,1,0,0,0,1,1
6379,6379,,other,2180,20377,2839,2304,438,73,101,99,2,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
6397,6397,,other,22245,3566,889,65467,15,49,192,8,18,0,1,1,1,0,0,2,2,0,0,0,2,2
6449,6449,,hateful,9982,3484,967,15417,23,26,70,128,7,0.003936,5,0.358226,0.402334,1487.130236,15,17,32,0.071854,0.049805,15,17,32
6465,6465,,other,109100,24145,5050,15870,156,29,98,101,4,0,1,1,1,0,0,1,1,0,0,0,1,1
6478,6478,,other,47367,12790,1010,14835,196,99,58,142,5,0,1,1,1,0,0,2,2,0,0,0,2,2
6503,6503,,other,74643,10378,10596,31525,95,69,116,84,18,0,1,1,1,0,0,1,1,0,0,0,1,1
6511,6511,,other,14787,24057,215,20,345,16,61,138,8,0,1,1,1,0,0,1,1,0,0,0,1,1
6512,6512,,other,48794,56069,61637,127194,600,387,200,0,8,0,1,1,1,0,0,1,1,0,0,0,1,1
6523,6523,,other,15644,2964,245,781,10,40,132,68,8,0,1,1,1,0,0,1,1,0,0,0,1,1
6534,6534,,hateful,2474,7793,359,4338,159,480,154,45,2,0.00164,0,0,0,0,2,0,2,0.00007,0,2,0,2
6633,6633,,other,33207,10890,10033,29910,5,245,4,196,0,0,9,0.167645,0.183022,0,0,3,3,0,0,0,3,3
6650,6650,,hateful,5977,2854,2642,7403,17,45,116,77,9,0.00435,5,0.372573,0.436428,1964.147766,17,30,47,0.069268,0.093697,17,30,47
6661,6661,,other,83015,6330655,256,5,37754,40,200,0,10,0,1,1,1,0,0,1,1,0,0,0,1,1
6666,6666,,other,214,94797,83720,1322,545,6,160,39,4,0,1,1,1,0,0,3,3,0,0,0,3,3
6687,6687,,other,18242,8569,799,1386,200,7,189,11,5,0,1,1,1,0,0,1,1,0,0,0,1,1
6725,6725,,other,7369,76213,164,10035,707,0,128,71,4,0,1,1,1,0,0,1,1,0,0,0,1,1
6730,6730,,other,99593,370538,5356,148041,2830,4,60,140,5,0,1,1,1,0,0,1,1,0,0,0,1,1
6737,6737,,other,26107,178751,9286,891805,2958,5,177,23,8,0,1,1,1,0,0,1,1,0,0,0,1,1
6750,6750,,other,11849,136938,793,3093,4258,23,165,35,7,0,6,0.288515,0.308522,0,0,2,2,0,0,0,2,2
6773,6773,,other,32993,7691,96,61652,140,0,192,8,7,0,6,0.274911,0.294067,0,0,4,4,0,0,0,4,4
6783,6783,,other,20858,4688,598,10048,23,2,194,6,20,0,1,1,1,0,0,1,1,0,0,0,1,1
6802,6802,,other,35890,364860,1285,763,3417,25,194,6,10,0,1,1,1,0,0,1,1,0,0,0,1,1
6838,6838,,hateful,45906,3359,4547,4151,16,102,129,71,10,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
6840,6840,,other,20788,28195,991,191442,550,32,153,47,12,0,1,1,1,0,0,1,1,0,0,0,1,1
6848,6848,,other,40587,183986,1626,12142,3142,92,116,84,5,0,1,1,1,0,0,1,1,0,0,0,1,1
6851,6851,,other,697,128041,109043,7330,515,1,200,0,20,0,1,1,1,0,0,1,1,0,0,0,1,1
6885,6885,,other,1193,1442642,2513,65,3067,0,193,7,7,0,7,0.217976,0.22776,0,0,1,1,0,0,0,1,1
6891,6891,,other,30167,2015,415,94551,15,2,167,33,7,0,6,0.306163,0.330628,0,0,5,5,0,0,0,5,5
6916,6916,,other,117907,91597,1813,254980,1508,19,130,70,5,0,1,1,1,0,0,1,1,0,0,0,1,1
6917,6917,,other,50636,11677,1061,213167,341,0,170,30,11,0,9,0.16978,0.179952,0,0,2,2,0,0,0,2,2
6947,6947,,other,84566,4480,215,51180,203,12,165,34,4,0,1,1,1,0,0,2,2,0,0,0,2,2
6957,6957,,other,28598,23869,2757,54,995,18,159,41,5,0,1,1,1,0,0,1,1,0,0,0,1,1
6994,6994,,other,21691,43787,756,1344,183,181,192,8,8,0,1,1,1,0,0,1,1,0,0,0,1,1
7018,7018,,other,132499,26496,24796,89970,15,92,35,164,18,0,7,0.203135,0.2161,0,0,3,3,0,0,0,3,3
7021,7021,,other,10346,302724,2437,581,3801,86,197,3,8,0,1,1,1,0,0,1,1,0,0,0,1,1
7039,7039,,hateful,2601,245,426,10776,3,12,125,74,9,0.002369,6,0.252675,0.265201,67.093791,17,1,18,0.090692,0.004821,17,1,18
7057,7057,,other,3100,5822,2571,187,129,192,118,82,7,0,1,1,1,0,0,1,1,0,0,0,1,1
7079,7079,,other,36039,1549,788,162386,65,7,125,75,20,0,8,0.186563,0.202477,0,0,4,4,0,0,0,4,4
7100,7100,,other,105038,292731,8927,18763,2799,26,180,20,18,0,8,0.223281,0.267694,0,0,17,17,0,0,0,17,17
7107,7107,,other,74622,421752,979,237,2373,81,187,13,4,0,1,1,1,0,0,1,1,0,0,0,1,1
7150,7150,,other,16960,26728,318,7302,64,1,182,18,9,0,6,0.296439,0.318561,0,0,2,2,0,0,0,2,2
7151,7151,,other,59584,152681,3540,514,4499,6,143,57,5,0,1,1,1,0,0,1,1,0,0,0,1,1
7186,7186,,other,13290,3632,911,14751,86,289,102,97,18,0,1,1,1,0,0,1,1,0,0,0,1,1
7226,7226,,other,61645,1358,1310,25416,15,1,50,150,4,0,1,1,1,0,0,1,1,0,0,0,1,1
7249,7249,,other,4553,14076,1150,4009,571,3,176,24,8,0,1,1,1,0,0,1,1,0,0,0,1,1
7278,7278,,other,45007,1120855,57882,31,2749,1,189,11,4,0,1,1,1,0,0,1,1,0,0,0,1,1
7301,7301,,other,47385,4119,1159,114612,92,7,94,104,7,0,7,0.23516,0.247758,0,0,2,2,0,0,0,2,2
7304,7304,,other,13066,51599,455,5094,396,65,102,97,4,0,1,1,1,0,0,1,1,0,0,0,1,1
7329,7329,,other,80307,105241,1690,116578,979,8,114,85,4,0,1,1,1,0,0,1,1,0,0,0,1,1
7350,7350,,hateful,41189,191985,21857,158648,1332,17,161,38,9,0.000582,5,0.354503,0.39848,720.028216,1,17,18,0.005971,0.039737,1,17,18
7352,7352,,other,265621,2901,1069,8122,130,0,113,87,20,0,1,1,1,0,0,1,1,0,0,0,1,1
7366,7366,,normal,7466,3224,490,8438,42,5,171,29,9,0,6,0.291943,0.325162,0,0,6,6,0,0.013662,0,6,6
7443,7443,,other,98769,126570,1032,133122,1821,27,127,73,0,0,5,0.338798,0.367581,0,0,6,6,0,0,0,6,6
7478,7478,,other,54356,40882,4318,33572,649,205,89,111,5,0,1,1,1,0,0,1,1,0,0,0,1,1
7486,7486,,hateful,25452,559,1101,3412,16,56,192,8,11,0.00054,1,1,1,0,0,1,1,0,0.000294,0,1,1
7489,7489,,other,4375,15772,4207,358,48,234,29,171,18,0,8,0.204175,0.226365,0,0,4,4,0,0,0,4,4
7515,7515,,other,3705,94952,1831,1250,625,11,193,7,0,0,1,1,1,0,0,2,2,0,0,0,2,2
7535,7535,,other,154381,1436242,5904,13318,18879,31,109,91,5,0,1,1,1,0,0,2,2,0,0,0,2,2
7537,7537,,other,61674,241845,133503,148022,1838,34,153,47,8,0,1,1,1,0,0,5,5,0,0,0,5,5
7540,7540,,other,29571,8710,991,20490,215,13,111,89,5,0,1,1,1,0,0,2,2,0,0,0,2,2
7543,7543,,other,20252,39738,1888,26933,660,5,127,73,7,0,8,0.179547,0.189891,0,0,1,1,0,0,0,1,1
7555,7555,,other,13245,1483,391,39,40,4,141,59,4,0,1,1,1,0,0,6,6,0,0,0,6,6
7642,7642,,other,23970,118481,1442,21828,1634,34,148,52,0,0,7,0.237654,0.253015,0,0,2,2,0,0,0,2,2
7653,7653,,other,58245,4914,2862,40985,68,28,132,66,4,0,1,1,1,0,0,1,1,0,0,0,1,1
7656,7656,,other,36877,215776,1121,4,4620,3,191,9,9,0,7,0.245059,0.271367,0,0,5,5,0,0,0,5,5
7667,7667,,other,1021,71,396,836,2,83,90,110,5,0,1,1,1,0,0,1,1,0,0,0,1,1
7685,7685,,other,387435,35182,30276,21,433,256,99,101,18,0,1,1,1,0,0,2,2,0,0,0,2,2
7695,7695,,other,39543,444659,768,8275,5765,,,,18,0,1,1,1,0,0,1,1,0,0,0,1,1
7703,7703,,other,13108,123199,686,2855,477,6,168,31,4,0,1,1,1,0,0,1,1,0,0,0,1,1
7709,7709,,other,19113,93849,18,17575,125,4,115,84,4,0,1,1,1,0,0,1,1,0,0,0,1,1
7735,7735,,other,69922,47307,1145,6213,1247,1,164,36,8,0,1,1,1,0,0,2,2,0,0,0,2,2
7744,7744,,hateful,336435,33960,30397,102999,832,777,122,78,18,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
7791,7791,,hateful,2616,2502,735,857,21,22,142,58,9,0.001245,6,0.281136,0.306406,80.184805,3,3,6,0.005712,0.008208,3,3,6
7803,7803,,other,435,551,856,25,23,202,130,68,18,0,7,0.261682,0.279576,0,0,1,1,0,0,0,1,1
7860,7860,,other,53982,8768,7354,20970,30,11,30,170,4,0,1,1,1,0,0,1,1,0,0,0,1,1
7900,7900,,other,95637,6505192,809,11469,22611,226,182,18,4,0,1,1,1,0,0,1,1,0,0,0,1,1
7918,7918,,other,67943,19301,18330,97253,245,171,76,124,18,0,8,0.217514,0.22948,0,0,1,1,0,0,0,1,1
7934,7934,,other,20910,34971,554,11579,451,233,179,21,10,0,1,1,1,0,0,1,1,0,0,0,1,1
7953,7953,,other,46739,55732,173,80,1573,12,169,30,7,0,1,1,1,0,0,1,1,0,0,0,1,1
7955,7955,,other,69996,7524,3942,72569,95,0,114,86,20,0,1,1,1,0,0,1,1,0,0,0,1,1
7970,7970,,other,81044,11855,10491,92964,113,24,134,66,0,0,6,0.223881,0.286667,0,0,1,1,0,0,0,1,1
7986,7986,,other,35772,17634,675,26673,328,71,177,23,5,0,1,1,1,0,0,1,1,0,0,0,1,1
8046,8046,,other,17200,73078,40672,16703,529,39,200,0,18,0,2,0.75,0.833333,0,0,2,2,0,0,0,2,2
8052,8052,,other,307,8005,291,2509,82,31,80,117,0,0,8,0.184698,0.199873,0,0,4,4,0,0,0,4,4
8058,8058,,other,38800,41036,1237,51022,532,20,181,19,9,0,1,1,1,0,0,1,1,0,0,0,1,1
8116,8116,,normal,9953,3431,496,1615,114,242,161,39,8,0,1,1,1,0,0,1,1,0,0,0,1,1
8129,8129,,other,69963,19548,4540,71862,464,0,21,179,12,0,1,1,1,0,0,1,1,0,0,0,1,1
8162,8162,,other,43979,2913,537,11181,185,174,153,47,8,0,1,1,1,0,0,1,1,0,0,0,1,1
8179,8179,,hateful,7916,64,105,2150,2,14,47,152,11,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
8184,8184,,other,6161,9606,277,178,377,14,182,18,5,0,1,1,1,0,0,2,2,0,0,0,2,2
8185,8185,,normal,8949,14059,389,23863,152,1,150,50,4,0,1,1,1,0,0,1,1,0,0,0,1,1
8189,8189,,other,14171,57552,3221,10523,893,30,189,11,4,0,1,1,1,0,0,1,1,0,0,0,1,1
8213,8213,,other,32231,1668,505,11908,9,32,57,143,0,0,4,0.511111,0.612319,0,0,7,7,0,0,0,7,7
8217,8217,,other,10040,10436,522,11055,110,110,144,56,10,0,1,1,1,0,0,1,1,0,0,0,1,1
8298,8298,,other,2154,19745,324,15737,446,1,141,55,7,0,8,0.186667,0.194848,0,0,1,1,0,0,0,1,1
8307,8307,,hateful,48154,5431,5812,14639,70,51,85,115,0,0.000992,8,0.208333,0.288571,32.583333,4,1,5,0.017091,0.001236,4,1,5
8371,8371,,other,723,81026,45,6,1328,303,198,2,8,0,1,1,1,0,0,1,1,0,0,0,1,1
8385,8385,,other,7028,189473,678,22632,1111,15,199,1,5,0,1,1,1,0,0,1,1,0,0,0,1,1
8401,8401,,other,49327,17542,5134,11962,751,21,135,65,9,0,7,0.215385,0.225317,0,0,1,1,0,0,0,1,1
8415,8415,,other,121530,112438,71780,5179,1359,86,198,2,18,0,8,0.19635,0.223909,0,0,8,8,0,0,0,8,8
8430,8430,,other,4830,2275670,700,2235,3255,27,141,59,8,0,1,1,1,0,0,1,1,0,0,0,1,1
8479,8479,,other,19833,159277,138,14524,1013,32,181,19,7,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
8487,8487,,hateful,4261,1748,547,3643,5,13,122,78,9,0.001852,5,0.430575,0.510098,1805.441277,12,50,62,0.06736,0.164799,12,50,62
8489,8489,,normal,16126,381,588,27682,3,0,198,2,7,0,8,0.20438,0.213772,0,0,1,1,0,0.000303,0,1,1
8490,8490,,other,2149,4599,156,1884,23,81,114,86,2,0,1,1,1,0,0,1,1,0,0,0,1,1
8496,8496,,other,19756,504374,469,799,2415,86,177,23,9,0,7,0.254125,0.26703,0,0,1,1,0,0,0,1,1
8515,8515,,other,29062,5356,826,11579,108,7,195,5,4,0,1,1,1,0,0,1,1,0,0,0,1,1
8541,8541,,other,29103,20409,470,3963,273,111,129,71,17,0,1,1,1,0,0,1,1,0,0,0,1,1
8553,8553,,other,54803,1050511,2423,5,7786,35,141,59,5,0,1,1,1,0,0,1,1,0,0,0,1,1
8589,8589,,other,3573,1633,307,7569,5,1,124,76,7,0,6,0.350398,0.395022,0,0,14,14,0,0,0,14,14
8593,8593,,other,5937,8465,577,903,224,132,163,37,9,0,9,0.180117,0.187126,0,0,1,1,0,0,0,1,1
8645,8645,,other,402815,64223,56825,303127,648,104,91,109,18,0,1,1,1,0,0,1,1,0,0,0,1,1
8662,8662,,other,39,2942,4233,161,0,0,29,8,18,0,7,0.217668,0.232723,0,0,2,2,0,0,0,2,2
8668,8668,,hateful,287,86,61,177,0,110,50,149,0,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
8714,8714,,other,96599,18573,2084,6986,48,32,149,51,4,0,1,1,1,0,0,1,1,0,0,0,1,1
8725,8725,,other,143788,9107,808,10323,121,12,138,62,4,0,1,1,1,0,0,1,1,0,0,0,1,1
8811,8811,,other,24451,76884,260,14682,332,3,181,18,7,0,7,0.238426,0.257605,0,0,3,3,0,0,0,3,3
8819,8819,,other,20421,2986,926,5917,0,249,160,40,0,0,1,1,1,0,0,1,1,0,0,0,1,1
8837,8837,,other,5221,724,146,15730,12,6,171,29,7,0,6,0.277728,0.295346,0,0,1,1,0,0,0,1,1
8857,8857,,hateful,1310,9837,272,639,79,8,169,29,9,0.000575,5,0.390585,0.445657,62.588489,2,24,26,0.008364,0.067506,2,24,26
8883,8883,,other,1396501,34530,15689,16546,828,7,175,25,8,0,1,1,1,0,0,2,2,0,0,0,2,2
8906,8906,,other,135846,26425,13553,66555,539,38,75,125,4,0,1,1,1,0,0,1,1,0,0,0,1,1
8917,8917,,other,12189,5959,1541,1998,368,64,143,57,8,0,1,1,1,0,0,1,1,0,0,0,1,1
8948,8948,,other,2671,416,231,5397,154,28,184,16,0,0,8,0.210526,0.322619,0,0,2,2,0,0,0,2,2
8963,8963,,other,7665,844962,209,25,3480,9,181,18,5,0,6,0.289869,0.312244,0,0,3,3,0,0,0,3,3
8992,8992,,other,119160,420065,327041,1048,5939,43,189,11,4,0,1,1,1,0,0,1,1,0,0,0,1,1
9032,9032,,other,13840,528696,1774,27539,2909,50,158,42,4,0,1,1,1,0,0,1,1,0,0,0,1,1
9060,9060,,other,51633,24267,1036,33283,318,20,152,48,7,0,7,0.257525,0.275788,0,0,3,3,0,0,0,3,3
9063,9063,,other,200080,771764,689,28,12805,1,199,1,0,0,5,0.322034,0.392105,0,0,2,2,0,0,0,2,2
9068,9068,,other,39037,1513,967,6073,39,16,113,85,5,0,1,1,1,0,0,1,1,0,0,0,1,1
9078,9078,,other,39931,44640,611,858,1650,4,183,17,4,0,1,1,1,0,0,1,1,0,0,0,1,1
9092,9092,,normal,35573,62496,1119,4438,529,45,189,11,5,0,1,1,1,0,0,1,1,0,0.000006,0,1,1
9102,9102,,other,41098,2998,289,31024,51,7,176,24,7,0,8,0.206137,0.219799,0,0,2,2,0,0,0,2,2
