Id,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,sentiment,subjectivity,number hashtags,tweet number,retweet number,quote number,status length
6227,other,46187,60883,397,21967,122,0.085082182,0.532863337,3,153,47,45,92.2
6250,other,5938,311890,258,444,2380,0.051946135,0.440482639,73,182,18,32,90.27
6286,other,38552,74581,4399,105,4122,0.056230694,0.466508978,13,95,105,4,108.93
6339,other,31459,155934,21470,51,2243,0.062835436,0.525644636,124,138,62,0,106.825
6341,other,2072,196573,133,103,453,0.10548711,0.547149267,1,196,3,3,61.01507538
6355,other,33305,44129,758,28628,231,0.094061344,0.55642139,0,59,136,1,61.6
6379,other,2180,20377,2839,2304,438,0.089984116,0.461416349,73,101,99,16,139.135
6397,other,22245,3566,889,65467,15,0.097389595,0.508985953,49,192,8,46,108.235
6449,hateful,9982,3484,967,15417,23,0.081173535,0.443510075,26,70,128,12,131.0353535
6465,other,109100,24145,5050,15870,156,0.134336219,0.493378917,29,98,101,19,72.65326633
6478,other,47367,12790,1010,14835,196,0.146215978,0.47163687,99,58,142,7,138.095
6503,other,74643,10378,10596,31525,95,0.019048982,0.530535179,69,116,84,7,137.285
6511,other,14787,24057,215,20,345,0.0647804,0.476755194,16,61,138,45,124.6532663
6512,other,48794,56069,61637,127194,600,0.050501307,0.32136464,387,200,0,0,106.955
6523,other,15644,2964,245,781,10,0.099246378,0.457679711,40,132,68,35,115.13
6534,hateful,2474,7793,359,4338,159,0.017762706,0.400947411,480,154,45,14,132.9447236
6633,other,33207,10890,10033,29910,5,0.063943467,0.491414258,245,4,196,0,132.39
6650,hateful,5977,2854,2642,7403,17,0.067791852,0.448807683,45,116,77,2,96.38341969
6661,other,83015,6330655,256,5,37754,0.070459067,0.500099421,40,200,0,0,127.19
6666,other,214,94797,83720,1322,545,0.056460178,0.542585074,6,160,39,1,106.9949749
6687,other,18242,8569,799,1386,200,0.01952756,0.464671087,7,189,11,51,168.43
6725,other,7369,76213,164,10035,707,0.020666355,0.594354533,0,128,71,26,73.35678392
6730,other,99593,370538,5356,148041,2830,0.034893823,0.556401245,4,60,140,16,102.645
6737,other,26107,178751,9286,891805,2958,0.073442185,0.42855397,5,177,23,66,178.47
6750,other,11849,136938,793,3093,4258,0.103696637,0.405090565,23,165,35,21,129.125
6773,other,32993,7691,96,61652,140,0.046703759,0.481310987,0,192,8,0,107.71
6783,other,20858,4688,598,10048,23,0.128520143,0.577091679,2,194,6,16,57.08
6802,other,35890,364860,1285,763,3417,0.091969861,0.565043862,25,194,6,141,144.645
6838,hateful,45906,3359,4547,4151,16,0.059533072,0.441272687,102,129,71,15,262.63
6840,other,20788,28195,991,191442,550,0.163507767,0.565752437,32,153,47,16,91.01
6848,other,40587,183986,1626,12142,3142,0.105320371,0.457564455,92,116,84,12,110.95
6851,other,697,128041,109043,7330,515,0.087117298,0.564110444,1,200,0,35,70.045
6885,other,1193,1442642,2513,65,3067,0.103057599,0.477170249,0,193,7,0,66.475
6891,other,30167,2015,415,94551,15,0.06369034,0.484361608,2,167,33,4,70.725
6916,other,117907,91597,1813,254980,1508,0.096998598,0.493658009,19,130,70,26,103.57
6917,other,50636,11677,1061,213167,341,0.083218323,0.58722861,0,170,30,0,41.97
6947,other,84566,4480,215,51180,203,0.067620881,0.480015317,12,165,34,4,74.59798995
6957,other,28598,23869,2757,54,995,0.034205959,0.451017657,18,159,41,20,120.245
6994,other,21691,43787,756,1344,183,0.025349374,0.405081916,181,192,8,3,132.14
7018,other,132499,26496,24796,89970,15,0.091030153,0.528188923,92,35,164,21,161.0050251
7021,other,10346,302724,2437,581,3801,0.089902467,0.382681247,86,197,3,22,148.795
7039,hateful,2601,245,426,10776,3,0.062675315,0.423593289,12,125,74,22,130.1306533
7057,other,3100,5822,2571,187,129,0.195266271,0.474437471,192,118,82,7,150.53
7079,other,36039,1549,788,162386,65,0.08247865,0.537326119,7,125,75,14,103.29
7100,other,105038,292731,8927,18763,2799,0.108186259,0.47215469,26,180,20,1,104.82
7107,other,74622,421752,979,237,2373,0.144783618,0.437499626,81,187,13,2,91.95
7150,other,16960,26728,318,7302,64,0.124431234,0.612575414,1,182,18,20,81.345
7151,other,59584,152681,3540,514,4499,0.027078528,0.390022222,6,143,57,0,113.47
7186,other,13290,3632,911,14751,86,0.182026806,0.527754253,289,102,97,15,126.1407035
7226,other,61645,1358,1310,25416,15,0.155281666,0.560587241,1,50,150,9,62.28
7249,other,4553,14076,1150,4009,571,0.03890793,0.50922893,3,176,24,48,130.02
7278,other,45007,1120855,57882,31,2749,0.058316815,0.583565479,1,189,11,1,72.445
7301,other,47385,4119,1159,114612,92,0.000458677,0.565676931,7,94,104,17,64.02525253
7304,other,13066,51599,455,5094,396,0.146009223,0.53412381,65,102,97,45,117.3819095
7329,other,80307,105241,1690,116578,979,0.028538919,0.527768934,8,114,85,26,94.54773869
7350,hateful,41189,191985,21857,158648,1332,0.036311869,0.525199099,17,161,38,15,94.36683417
7352,other,265621,2901,1069,8122,130,-0.013408742,0.578857282,0,113,87,57,90.9
7366,normal,7466,3224,490,8438,42,0.03035762,0.478857272,5,171,29,14,91.955
7443,other,98769,126570,1032,133122,1821,0.039477322,0.48883492,27,127,73,42,102.29
7478,other,54356,40882,4318,33572,649,0.119805844,0.474026532,205,89,111,5,136.155
7486,hateful,25452,559,1101,3412,16,0.029404209,0.476825844,56,192,8,0,161.605
7489,other,4375,15772,4207,358,48,0.059089008,0.515204173,234,29,171,1,160.685
7515,other,3705,94952,1831,1250,625,0.149690361,0.4849923,11,193,7,9,88.425
7535,other,154381,1436242,5904,13318,18879,0.112266373,0.473909971,31,109,91,19,120.12
7537,other,61674,241845,133503,148022,1838,0.067584045,0.47454142,34,153,47,35,129.115
7540,other,29571,8710,991,20490,215,0.08380566,0.519180546,13,111,89,20,107.71
7543,other,20252,39738,1888,26933,660,0.09499136,0.508266663,5,127,73,30,110.615
7555,other,13245,1483,391,39,40,0.07864968,0.595158088,4,141,59,70,75.845
7642,other,23970,118481,1442,21828,1634,0.096530301,0.503573186,34,148,52,30,119.35
7653,other,58245,4914,2862,40985,68,0.202174611,0.513907521,28,132,66,10,58.57070707
7656,other,36877,215776,1121,4,4620,0.05335901,0.464386333,3,191,9,56,142.28
7667,other,1021,71,396,836,2,0.028624783,0.404586145,83,90,110,17,119.17
7685,other,387435,35182,30276,21,433,0.043012437,0.427888833,256,99,101,4,122.815
7695,other,39543,444659,768,8275,5765,,,,,,,
7703,other,13108,123199,686,2855,477,0.116600671,0.568550169,6,168,31,30,65.55778894
7709,other,19113,93849,18,17575,125,0.150861513,0.625824734,4,115,84,40,96.19095477
7735,other,69922,47307,1145,6213,1247,0.105592517,0.517819909,1,164,36,33,134.205
7744,hateful,336435,33960,30397,102999,832,0.014371167,0.517147972,777,122,78,70,168.515
7791,hateful,2616,2502,735,857,21,0.052112081,0.340351901,22,142,58,2,52.7
7803,other,435,551,856,25,23,0.167215732,0.455821743,202,130,68,0,109.0606061
7860,other,53982,8768,7354,20970,30,0.068203805,0.515817729,11,30,170,1,58.705
7900,other,95637,6505192,809,11469,22611,0.145068689,0.482514817,226,182,18,1,129.425
7918,other,67943,19301,18330,97253,245,0.02847217,0.503315133,171,76,124,24,125.46
7934,other,20910,34971,554,11579,451,0.079168999,0.47109666,233,179,21,1,108.53
7953,other,46739,55732,173,80,1573,0.043877603,0.468748343,12,169,30,121,145.4874372
7955,other,69996,7524,3942,72569,95,0.15215914,0.51776757,0,114,86,26,75.285
7970,other,81044,11855,10491,92964,113,0.026680923,0.501557919,24,134,66,4,198.53
7986,other,35772,17634,675,26673,328,0.21593782,0.52333995,71,177,23,23,94.405
8046,other,17200,73078,40672,16703,529,-0.025012231,0.469233852,39,200,0,42,154.095
8052,other,307,8005,291,2509,82,0.053240722,0.519804903,31,80,117,26,117.9746193
8058,other,38800,41036,1237,51022,532,0.17388019,0.564576785,20,181,19,17,84.9
8116,normal,9953,3431,496,1615,114,0.134004744,0.435676894,242,161,39,17,143.945
8129,other,69963,19548,4540,71862,464,0.048806994,0.548488181,0,21,179,0,81.08
8162,other,43979,2913,537,11181,185,0.208652034,0.56014709,174,153,47,11,152.42
8179,hateful,7916,64,105,2150,2,0.038585288,0.507893124,14,47,152,11,110.2060302
8184,other,6161,9606,277,178,377,0.055892958,0.421876204,14,182,18,9,142.395
8185,normal,8949,14059,389,23863,152,0.224501694,0.535396825,1,150,50,6,66.49
8189,other,14171,57552,3221,10523,893,0.166757116,0.512225457,30,189,11,14,116.755
8213,other,32231,1668,505,11908,9,-0.008573902,0.467687993,32,57,143,37,145.8
8217,other,10040,10436,522,11055,110,0.110783588,0.537679422,110,144,56,7,80.61
8298,other,2154,19745,324,15737,446,0.11325741,0.529335624,1,141,55,10,59.13265306
8307,hateful,48154,5431,5812,14639,70,0.027414536,0.445091229,51,85,115,3,119.17
8371,other,723,81026,45,6,1328,0.342407855,0.542005618,303,198,2,1,106.755
8385,other,7028,189473,678,22632,1111,0.184126329,0.505704916,15,199,1,25,120.705
8401,other,49327,17542,5134,11962,751,0.068268513,0.48869759,21,135,65,39,121.83
8415,other,121530,112438,71780,5179,1359,0.016120726,0.463182801,86,198,2,0,97.165
8430,other,4830,2275670,700,2235,3255,0.126786897,0.480560104,27,141,59,27,111.48
8479,other,19833,159277,138,14524,1013,0.23104294,0.565406381,32,181,19,166,158.4
8487,hateful,4261,1748,547,3643,5,0.029731413,0.460969303,13,122,78,56,156.395
8489,normal,16126,381,588,27682,3,0.051404719,0.499954807,0,198,2,5,89.925
8490,other,2149,4599,156,1884,23,0.229545558,0.543838745,81,114,86,8,151.24
8496,other,19756,504374,469,799,2415,0.136780072,0.486037693,86,177,23,0,117.185
8515,other,29062,5356,826,11579,108,0.101404351,0.546493297,7,195,5,24,81.395
8541,other,29103,20409,470,3963,273,0.196758562,0.500856315,111,129,71,46,129.205
8553,other,54803,1050511,2423,5,7786,0.10712784,0.580020645,35,141,59,14,97.16
8589,other,3573,1633,307,7569,5,0.126339737,0.55562996,1,124,76,23,67.005
8593,other,5937,8465,577,903,224,0.102119801,0.397081616,132,163,37,33,140.065
8645,other,402815,64223,56825,303127,648,0.132611425,0.464505235,104,91,109,1,133.78
8662,other,39,2942,4233,161,0,-0.028240741,0.435555556,0,29,8,0,96.54054054
8668,hateful,287,86,61,177,0,0.134907004,0.460453172,110,50,149,18,123.3517588
8714,other,96599,18573,2084,6986,48,0.111767188,0.519960399,32,149,51,65,96.655
8725,other,143788,9107,808,10323,121,0.141455671,0.497392924,12,138,62,22,105.405
8811,other,24451,76884,260,14682,332,-0.016453426,0.595415966,3,181,18,11,52.4120603
8819,other,20421,2986,926,5917,0,0.09306106,0.460364918,249,160,40,9,126.69
8837,other,5221,724,146,15730,12,0.094029645,0.431353579,6,171,29,13,106.66
8857,hateful,1310,9837,272,639,79,0.085813083,0.457553468,8,169,29,0,109.2121212
8883,other,1396501,34530,15689,16546,828,0.051692875,0.461705197,7,175,25,0,95.01
8906,other,135846,26425,13553,66555,539,0.212951879,0.570223303,38,75,125,29,88.48
8917,other,12189,5959,1541,1998,368,0.04183857,0.390893186,64,143,57,31,150.75
8948,other,2671,416,231,5397,154,0.155065594,0.541408935,28,184,16,10,105.725
8963,other,7665,844962,209,25,3480,-0.026844505,0.554959451,9,181,18,1,92.95979899
8992,other,119160,420065,327041,1048,5939,0.161093529,0.578319464,43,189,11,0,73.375
9032,other,13840,528696,1774,27539,2909,0.160879161,0.486616605,50,158,42,0,122.185
9060,other,51633,24267,1036,33283,318,0.075190748,0.5345269,20,152,48,8,100.87
9063,other,200080,771764,689,28,12805,0.044475726,0.385467058,1,199,1,0,101.635
9068,other,39037,1513,967,6073,39,0.053615285,0.566595155,16,113,85,28,76.93434343
9078,other,39931,44640,611,858,1650,0.051628301,0.422578981,4,183,17,23,121.04
9092,normal,35573,62496,1119,4438,529,0.089732002,0.494001899,45,189,11,2,146.87
9102,other,41098,2998,289,31024,51,0.093290398,0.550944853,7,176,24,11,56.55
9106,normal,52695,39188,476,48,728,0.027884716,0.462348818,12,142,58,0,115.165
9129,other,66776,8995,2400,67700,13,0.085677903,0.557495337,105,21,179,1,131.95
9138,other,930,21285,92,470,222,0.207358044,0.523399287,71,113,87,23,79.495
9142,other,84634,164263,1226,180,4248,0.124351482,0.492747101,16,55,145,25,120.575
9161,other,18495,238205,224,936,3327,0.081528191,0.420639113,39,175,25,46,144.775
9186,other,45133,71095,300,657,637,0.084276323,0.438218351,27,172,28,0,102.89
9191,other,32355,44196,15878,34978,234,0.0114133,0.483404792,48,141,58,18,123.0904523
9208,other,4220,1734851,742,14214,1357,0.160552811,0.551753264,189,102,98,6,103.66
9211,other,34361,5622,952,31274,169,0.084977088,0.522208694,44,112,88,45,129.87
9234,other,60859,15888,963,20757,278,0.068043531,0.510318441,19,151,48,51,114.839196
9270,other,27792,17641,7528,36533,185,-0.018686006,0.455099693,92,142,57,7,135.2713568
9307,normal,30029,7425,7401,0,134,0.07418725,0.493381578,158,114,81,59,153.2820513
9314,other,61706,4383,802,45425,70,0.133547752,0.554149642,3,92,107,11,81.22110553
9316,other,74631,3475478,3741,76,33835,0.109353963,0.49284743,1,197,3,0,90
9320,other,6060,3935,4653,3232,23,0.148436572,0.537633159,173,66,134,7,144.285
9330,other,8446,6463,6121,12933,7,0.129133556,0.502750188,71,135,64,33,104.6080402
9355,other,123370,156400,187,10009,1066,0.181698672,0.489730109,97,78,122,8,133.645
9363,normal,5625,77,926,5802,1,0.170585462,0.524291703,5,194,6,5,106.305
9369,other,146189,47125,266,933,446,0.099668371,0.557969789,1,194,6,71,86.965
9396,other,5608,38940,2995,6678,1136,0.06661355,0.504542803,7,200,0,63,116.81
9417,other,69412,12486,779,19709,724,0.040672207,0.529932567,1,200,0,17,56.105
9420,normal,21303,5622,3142,29887,143,0.067474922,0.474101705,21,38,162,16,113.94
9437,other,507,13666,485,0,104,0.18701349,0.461102463,81,199,1,32,175.24
9439,other,8618,488,948,9320,19,0.162445156,0.468674681,64,105,95,0,107.385
9440,other,22117,22987,11900,81774,71,0.047607214,0.528917481,114,92,108,30,149.13
9470,normal,620787,2392459,1105,22,20895,0.07989394,0.488797363,5,184,16,0,100.735
9519,other,45825,2068,276,53646,134,0.096856322,0.555975761,3,135,65,42,85.985
9524,other,310820,24034,6235,13177,522,0.027435792,0.518752056,21,63,137,14,128.34
9536,other,24768,107353,59893,3339,597,0.037503683,0.517901754,10,163,37,39,130.79
9546,normal,61256,2412,824,4521,40,0.050750932,0.494116331,30,50,150,15,98.655
9551,other,11984,1511,1155,4377,42,0.040179219,0.511883024,19,66,134,4,90.455
9586,other,19347,107020,7,169,510,0.152322586,0.552606242,7,200,0,0,82.97
9612,other,6029,353328,3429,9632,1124,-0.020849904,0.599562439,2,166,34,9,78.35
9614,other,12526,353,209,13195,6,0.042021141,0.549651986,7,132,63,29,77.71282051
9636,other,136,6080,54,173,45,0.251669641,0.462094775,138,125,11,4,122.8014706
9648,other,14358,9882,8809,15663,144,0.124420321,0.50992807,288,88,112,10,115.075
9670,hateful,25280,97,10,164,3,0.065941142,0.550483267,0,200,0,0,42.04
9679,other,10066,29445,533,32396,205,0.036005812,0.513879318,2,165,35,0,83.72
9685,other,7996,21253,911,4082,141,0.023289636,0.540718253,7,156,43,19,115.3567839
9688,other,130731,10973,4269,79260,295,0.118834962,0.435250705,21,100,100,8,95.15
9689,other,29688,5588,37,47667,67,0.066788704,0.559025907,6,198,2,15,87.465
9694,other,45840,15461,7912,53915,565,0.208909091,0.454030303,1,200,0,0,50.92
9704,other,274,99092,96410,3,124,0.18546179,0.551566491,1,200,0,0,54.195
9720,other,2986,210371,497,1304,2335,0.060204199,0.430280037,20,182,18,41,143.89
9729,other,92718,27887,7657,900,292,0.109061803,0.536737095,47,75,124,7,74.16080402
9747,other,5781,8380,284,1413,84,0.098667936,0.412552214,211,144,56,8,157.905
9748,other,16607,2357,1573,15724,173,0.266817745,0.680571755,10,120,80,3,76.38
9751,other,13537,3165,336,8222,16,0.199872616,0.519960803,164,58,141,17,128.1758794
9756,other,145711,4198,4914,37800,149,-0.007536572,0.430115978,47,33,167,7,131.33
9788,other,7147,2064,2337,4817,129,0.096114345,0.509454412,202,129,71,15,128.825
9813,other,33907,50209,22443,14183,653,0.109628342,0.484774582,83,117,83,17,102.15
9838,normal,3556,37147,39767,4224,90,0.053614454,0.546851437,58,127,73,20,120.615
9856,other,43588,46440,328,41523,129,0.122789683,0.625900794,2,196,4,1,40.025
9890,other,49228,92681,6331,32441,667,0.06264027,0.491203844,175,144,56,31,151.69
9899,other,1933,3694,1987,819,54,0.079759208,0.489689756,1,147,50,20,74.73604061
9922,other,55479,59393,2484,715868,1545,0.090192972,0.600558297,11,147,53,25,112.38
9975,other,121790,9337,8255,83024,166,0.087503437,0.563036496,90,35,165,2,117.315
9987,hateful,1527,212,575,2460,0,0.053773696,0.532195377,81,47,151,9,130.8282828
10001,other,13778,14309,11431,21399,143,0.006304056,0.557063207,46,185,15,1,118.14
10034,other,120911,1907,1167,6247,19,0.115767881,0.555703915,7,139,61,28,76.72
10036,other,6411,175626,12,3,2124,-0.037759533,0.357558632,199,200,0,0,129.19
10053,other,51831,42175,27870,47390,374,-0.006598301,0.47734364,17,196,4,9,92.1
10065,other,2638,22592,480,1710,178,0.05143667,0.446704437,118,162,38,7,125.175
10080,other,20707,110933,6585,5,766,-0.045303097,0.551315711,20,200,0,1,114.585
10090,other,66526,1889844,380,113,6706,0.029698847,0.440957499,50,198,2,0,117.585
10092,other,4033,4354,878,1658,207,0.039545015,0.445563569,103,99,101,2,131.67
10102,other,55371,247045,1797,22661,3964,0.091575905,0.50506249,47,132,68,65,120.81
10110,other,15631,14099,1420,786,615,0.035513171,0.426444346,34,122,78,56,143.675
10125,other,22512,279469,437,33438,2144,0.169653459,0.480245649,85,110,90,62,141.595
10157,other,9119,333120,793,161,1072,0.042609327,0.468210928,7,197,3,1,82.63
10181,other,103826,107065,1341,15999,1398,0.156949186,0.520359617,13,168,31,23,94.53266332
10184,other,4764,233,620,1274,9,0.102654126,0.502779579,117,147,53,6,129.96
10213,normal,4501,546,790,2847,4,0.008965998,0.491116114,4,148,52,20,89.03
10230,other,13577,13924,1214,2206,408,0.075418759,0.400115267,50,175,25,6,120.995
10249,other,340615,103382,4993,43871,184,0.137378668,0.519548942,155,106,94,3,89.89
10300,other,9191,207777,819,1489,1657,0.152240245,0.491701336,159,110,90,1,133.19
10313,hateful,179622,8106,6815,10989,198,0.097197533,0.489980734,212,112,88,64,150.185
10340,other,71276,14177,12633,62222,184,0.066309973,0.52064758,193,28,172,0,131.915
10362,other,26947,331567,1185,332,7383,0.109214148,0.500217387,25,180,20,36,136.26
10469,other,45855,22635,743,358,1176,0.093030929,0.474484054,49,184,16,20,106.615
10492,other,11514,974,282,1483,31,0.018064048,0.520361987,4,175,25,23,132.58
10503,other,8895,458,270,26091,2,0.086468758,0.596533327,9,156,40,7,76.66836735
10509,other,814,7478315,253,0,11811,0.083941303,0.520317059,33,110,90,49,136.63
10552,other,3744,16422,881,10799,159,0.115432339,0.485066938,29,146,54,43,133.88
10562,other,252699,247666,3554,48966,4369,0.096481542,0.486109502,10,118,82,99,146.02
10570,other,13733,35257,24711,690,128,0.100803571,0.408789683,4,106,94,9,44.8
10572,other,88003,21470,547,23175,424,0.096391084,0.46137927,22,145,55,23,120.43
10579,other,3796,7083,6890,594,24,0.111843135,0.485400641,57,145,54,33,134.5527638
10587,hateful,10931,237,333,7070,3,0.064060393,0.459084433,58,108,92,9,135.255
