Id,Label,timeset,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Authority,Hub,pageranks
815,,,normal,1539,952,1377,2397,71,2,0,2,0,0,0,0,146,0.000001,0,0.000413
816,,,other,30727,2355029,18195,499,11619,0,1,1,6,0.303279,0.364414,0,137,0,0.000017,0
822,,,other,83973,233353,1195,20378,2390,0,2,2,1,1,1,0,111,0,0.000018,0
823,,,other,16,22679,33,34,76,0,1,1,1,1,1,0,137,0,0.000158,0
827,,,other,23147,4649,441,6197,34,0,1,1,3,0.5,0.583333,0,53,0,0.000002,0
830,,,other,99723,12172,9724,23624,75,0,3,3,1,1,1,0,113,0,0.007917,0
831,,,other,6279,6690,1249,1179,118,0,1,1,1,1,1,0,53,0,0.000005,0
832,,,other,14735,41430,2493,757,79,0,1,1,1,1,1,0,39,0,0.000025,0
838,,,normal,2465,871,1709,2802,23,3,0,3,0,0,0,0,111,0.00346,0,0.000317
840,,,other,3621,13214,221,104046,424,0,2,2,2,0.75,0.833333,0,146,0,0.000231,0
841,,,other,14257,2927,469,3612,82,0,1,1,15,0.130114,0.163623,0,113,0,0.000311,0
846,,,other,48941,14944,3949,27221,355,0,8,8,17,0.121775,0.159903,0,111,0,0.000378,0
847,,,other,25446,11722,796,15824,26,0,1,1,1,1,1,0,146,0,0.000025,0
850,,,other,12929,519691,653,799,547,0,13,13,19,0.082516,0.115221,0,27,0,0.001353,0
852,,,other,15120,2101,1892,30,12,0,1,1,2,0.666667,0.75,0,27,0,0.000017,0
855,,,other,7777,3621,1527,1005,101,0,1,1,1,1,1,0,53,0,0.00001,0
866,,,other,7842,132651,177,7184,682,0,1,1,1,1,1,0,137,0,0.000051,0
870,,,other,8764,725847,756,135,5684,0,8,8,19,0.149466,0.216262,0,146,0,0.001464,0
872,,,other,125658,130422,442,9,5358,0,4,4,2,0.833333,0.9,0,146,0,0.000217,0
877,,,other,30950,1272,580,19451,27,0,3,3,2,0.8,0.875,0,137,0,0.000602,0
878,,,other,110956,35953,167,92538,53,0,1,1,1,1,1,0,97,0,0,0
881,,,other,11001,1446,702,9035,25,0,8,8,3,0.769231,0.883333,0,137,0,0.00139,0
882,,,normal,33633,1139,1040,11498,24,0,3,3,10,0.16872,0.204298,0,113,0,0.066718,0.000139
884,,,other,158,4188,98,1127,19,0,7,7,2,0.769231,0.85,0,137,0,0.001284,0
888,,,other,65414,25768,2550,42604,512,0,6,6,4,0.434783,0.554167,0,146,0,0.000692,0
893,,,other,7771,246274,1930,189,3538,0,4,4,2,0.833333,0.9,0,146,0,0.000154,0
899,,,other,102667,11707,2364,110294,353,0,2,2,1,1,1,0,39,0,0.000268,0
900,,,other,36527,5139818,683,29056,35692,0,11,11,3,0.533333,0.635417,0,137,0,0.000986,0
903,,,other,22609,2669,494,705,87,0,3,3,15,0.158323,0.207025,0,113,0,0.001529,0
904,,,other,83485,24687,1766,7846,329,0,5,5,3,0.535714,0.633333,0,113,0,0.003825,0
905,,,other,239463,4605,100,9402,164,0,2,2,2,0.75,0.833333,0,137,0,0.000203,0
907,,,normal,113,74,69,114,3,5,2,7,4,0.363636,0.4375,0.416667,68,0,0,0.000906
910,,,other,16359,4121,517,2936,88,0,1,1,1,1,1,0,146,0,0.000116,0
915,,,other,26964,240048,5329,5303,3604,0,1,1,1,1,1,0,70,0,0.000043,0
916,,,other,106871,12821,12320,119542,85,0,4,4,11,0.193933,0.242549,0,113,0,0.005974,0
919,,,other,21472,389,340,3660,1,0,1,1,6,0.303279,0.364414,0,137,0,0.000017,0
920,,,other,1092,928,868,1143,18,0,1,1,1,1,1,0,117,0,0,0
921,,,other,47662,32335,1395,24808,47,0,2,2,1,1,1,0,97,0,0.000004,0
922,,,other,872,100218,1494,20,824,0,3,3,1,1,1,0,137,0,0.00029,0
924,,,other,2575,641,783,4,53,0,1,1,1,1,1,0,111,0,0.000028,0
925,,,normal,62670,1055,1004,2971,33,0,0,0,0,0,0,0,146,0,0,0.000139
926,,,other,13753,21496,1188,5745,298,0,3,3,12,0.132353,0.163698,0,113,0,0.00068,0
933,,,other,3198,16725,7388,35040,362,0,7,7,16,0.125872,0.151102,0,111,0,0.000385,0
938,,,other,23631,315441,32183,4855,3722,0,6,6,1,1,1,0,146,0,0.000767,0
940,,,other,45895,1612,264,32991,31,0,3,3,3,0.583333,0.690476,0,137,0,0.000232,0
941,,,other,43369,2723,998,18004,57,0,2,2,1,1,1,0,137,0,0.000099,0
947,,,other,3341,341,982,8850,24,0,1,1,1,1,1,0,111,0,0.000001,0
950,,,normal,88872,38529,2480,27544,1289,1,7,8,5,0.421875,0.542593,1575.785399,97,0.000008,0.000784,0.000319
952,,,other,191402,25351,737,136991,786,0,4,4,17,0.114089,0.148023,0,27,0,0.000043,0
960,,,other,39207,19010,1269,5601,859,0,2,2,2,0.75,0.833333,0,127,0,0.000032,0
963,,,other,164340,18280,1772,186791,270,0,1,1,1,1,1,0,39,0,0.000006,0
969,,,other,990,69155,54,2,71,0,1,1,1,1,1,0,97,0,0.000005,0
970,,,other,22205,11143,859,12310,193,0,2,2,2,0.75,0.833333,0,111,0,0.000193,0
973,,,other,12982,16887,835,15276,176,0,1,1,1,1,1,0,165,0,0.000001,0
974,,,normal,9078,540,557,1901,77,0,0,0,0,0,0,0,146,0,0,0.000139
978,,,other,378185,57195,35533,5153,2869,0,2,2,4,0.339623,0.402778,0,130,0,0.000004,0
982,,,normal,7317,20445,482,466,659,6,5,11,16,0.134877,0.174373,1054.008238,146,0.000209,0.00014,0.001078
985,,,other,14229,10991,3318,9878,321,0,1,1,2,0.666667,0.75,0,111,0,0.000002,0
988,,,other,35804,39329,1331,223,1360,0,2,2,3,0.5,0.574074,0,146,0,0.000222,0
990,,,other,248,849327,1054,3162,1814,0,3,3,1,1,1,0,137,0,0.00046,0
991,,,other,9114,17650,5763,3635,719,0,1,1,1,1,1,0,54,0,0,0
993,,,other,53040,210910,863,750,6508,0,1,1,20,0.087515,0.097533,0,111,0,0.000063,0
994,,,other,1887,8148,881,611,351,0,2,2,19,0.102777,0.125077,0,146,0,0.000314,0
995,,,other,23724,102587,3168,17159,1125,0,8,8,19,0.122618,0.158978,0,113,0,0.011534,0
998,,,other,15681,37102,1861,26,695,0,1,1,19,0.097101,0.111407,0,111,0,0.000006,0
1000,,,other,46939,13475,628,1442,579,0,1,1,16,0.125443,0.143387,0,146,0,0.000223,0
1003,,,other,1260,522,180,1346,2,0,10,10,5,0.434783,0.584444,0,113,0,0.002524,0
1004,,,other,36504,2290640,372,1205,4708,0,2,2,1,1,1,0,68,0,0.000078,0
1006,,,other,11857,2776,2697,6311,54,0,2,2,14,0.127212,0.14753,0,113,0,0.002048,0
1007,,,other,2753,181,100,15681,0,0,1,1,1,1,1,0,137,0,0.000015,0
1008,,,other,48900,86169,113,98,1543,0,8,8,9,0.221014,0.27322,0,113,0,0.008019,0
1011,,,other,60867,1308,247,21347,15,0,1,1,1,1,1,0,100,0,0.000018,0
1013,,,other,12886,2524,2277,37982,41,0,3,3,1,1,1,0,123,0,0.000025,0
1014,,,other,2018,27127,272,9772,67,0,7,7,1,1,1,0,137,0,0.000688,0
1017,,,other,9074,727,40,1,5,0,1,1,1,1,1,0,97,0,0.000047,0
1019,,,other,1273,329,56,25,2,0,1,1,1,1,1,0,113,0,0.001054,0
1021,,,other,107367,1583,744,8398,8,0,1,1,1,1,1,0,137,0,0.000281,0
1022,,,other,15083,6486,1404,14639,272,0,1,1,1,1,1,0,146,0,0.000083,0
1028,,,other,2863,1648,715,1407,15,0,1,1,1,1,1,0,111,0,0.000006,0
1029,,,other,3520,60829,163,991,943,0,3,3,2,0.8,0.875,0,112,0,0.000034,0
1034,,,other,133554,12611,950,156081,218,0,2,2,1,1,1,0,146,0,0.00014,0
1035,,,normal,14346,505,2488,2875,30,1,1,2,15,0.14115,0.163145,496,146,0,0,0.000256
1039,,,other,62057,3710569,9251,363,20257,0,3,3,1,1,1,0,146,0,0.000199,0
1042,,,other,88344,12731,1962,62832,113,0,1,1,1,1,1,0,137,0,0.00006,0
1045,,,other,73877,101955,865,6652,3415,0,2,2,1,1,1,0,146,0,0.000098,0
1046,,,other,18917,1112708,874,19796,4297,0,5,5,3,0.578947,0.69697,0,137,0,0.00085,0
1053,,,other,34350,2098,479,155152,5,0,1,1,1,1,1,0,97,0,0.000002,0
1060,,,other,377933,26850,17064,23973,282,0,2,2,1,1,1,0,137,0,0.000097,0
1066,,,other,18877,340446,6623,480,5057,0,8,8,6,0.444444,0.5425,0,146,0,0.000829,0
1068,,,other,21034,11986,7180,382,28,0,1,1,1,1,1,0,137,0,0.000197,0
1069,,,other,49640,41802,4084,483,1173,0,8,8,16,0.128741,0.162271,0,146,0,0.00088,0
1072,,,other,69256,35784,3249,1554,906,0,1,1,1,1,1,0,146,0,0.000132,0
1075,,,normal,39143,7868,148,35640,41,3,1,4,1,1,1,6,113,0.000064,0,0.000259
1080,,,other,64093,54012,7611,14618,1001,0,3,3,11,0.145057,0.173333,0,146,0,0.000232,0
1093,,,other,20927,53088,101,4943,1036,0,1,1,1,1,1,0,123,0,0.000004,0
1095,,,other,27374,567024,40134,10018,3015,0,1,1,2,0.6,0.666667,0,113,0,0.000236,0
1098,,,other,13288,370,233,1690,18,0,1,1,2,0.666667,0.75,0,112,0,0.000195,0
1102,,,other,107125,93930,1851,123,2541,0,1,1,1,1,1,0,137,0,0.000036,0
1104,,,other,7388,115287,1728,2380,1595,0,4,4,20,0.0934,0.117484,0,146,0,0.000148,0
1105,,,other,1258,969,87,1611,58,0,1,1,1,1,1,0,20,0,0,0
1106,,,other,6141,5137,4598,887,17,0,1,1,4,0.388889,0.47619,0,130,0,0.000005,0
1107,,,other,4975,26464,144,8504,37,0,1,1,1,1,1,0,97,0,0.000041,0
1108,,,normal,223256,48493,6998,3026,644,1,4,5,18,0.109478,0.132126,5,146,0.00004,0.000247,0.000168
1111,,,normal,2506,1668,845,6145,9,1,0,1,0,0,0,0,111,0,0,0.000256
1117,,,other,5175,11519,1105,3357,157,0,1,1,1,1,1,0,123,0,0.000029,0
1120,,,other,345465,5824,3721,109603,65,0,1,1,1,1,1,0,137,0,0.000042,0
1130,,,other,167063,1642,906,23597,56,0,4,4,4,0.418605,0.518519,0,137,0,0.000432,0
1132,,,other,738,637,396,656,11,0,1,1,1,1,1,0,123,0,0,0
1139,,,other,6468,1241,414,4044,10,0,2,2,3,0.555556,0.666667,0,113,0,0.001694,0
1143,,,other,10076,314783,870,1438,963,0,2,2,1,1,1,0,68,0,0.000069,0
1146,,,other,7633,182197,231,14246,464,0,1,1,1,1,1,0,137,0,0.000172,0
1150,,,other,36953,13612,645,2348,185,0,5,5,3,0.56,0.654762,0,146,0,0.001036,0
1160,,,other,325,4059,149,370,40,0,1,1,1,1,1,0,137,0,0.000036,0
1162,,,other,2960,54421,1,773,422,0,1,1,1,1,1,0,111,0,0.000049,0
1163,,,other,22294,31764,6605,22977,264,0,12,12,10,0.264398,0.335247,0,113,0,0.015661,0
1165,,,other,3598,13034,558,274,322,0,1,1,1,1,1,0,113,0,0.000963,0
1169,,,other,155,159929,0,3,290,0,2,2,6,0.316832,0.357813,0,20,0,0.000283,0
1170,,,other,17079,11921,1033,61641,116,0,1,1,2,0.666667,0.75,0,33,0,0,0
1174,,,other,463,341,284,506,6,0,1,1,1,1,1,0,100,0,0.000021,0
1175,,,other,5535,24352,941,9743,285,0,5,5,16,0.126387,0.150123,0,146,0,0.001153,0
1178,,,other,88879,625905,705,2459,1775,0,1,1,1,1,1,0,137,0,0.000081,0
1179,,,other,8330,37622,482,3073,543,0,3,3,17,0.121625,0.153334,0,146,0,0.000306,0
1184,,,other,7919,52430,459,717,1135,0,2,2,1,1,1,0,68,0,0.000029,0
1191,,,other,57745,69612,2858,7770,2244,0,3,3,15,0.143062,0.170202,0,123,0,0.0002,0
1196,,,other,35532,910185,1786,6884,3197,0,2,2,1,1,1,0,111,0,0.000001,0
1202,,,other,1104,122507,12,7,1912,0,17,17,9,0.249392,0.334683,0,113,0,0.013869,0
1207,,,other,278715,759806,11838,409,7200,0,4,4,2,0.833333,0.9,0,146,0,0.000246,0
1214,,,normal,11020,1021,1257,8532,16,0,0,0,0,0,0,0,53,0,0,0.000139
1217,,,other,3462,3203,60,5053,137,0,3,3,18,0.114569,0.147946,0,146,0,0.000071,0
1218,,,other,74327,927,454,4136,19,0,1,1,2,0.52,0.538462,0,137,0,0.000011,0
1224,,,other,328804,223693,390,3,9648,0,25,25,17,0.124507,0.191477,0,27,0,0.001225,0
1225,,,other,10878,2990,186,65913,29,0,2,2,1,1,1,0,113,0,0.000104,0
1227,,,other,68793,11268,7016,7124,364,0,2,2,18,0.117341,0.136608,0,97,0,0.00065,0
1228,,,normal,765,1249,85,752,34,0,1,1,1,1,1,0,68,0,0,0.000139
1229,,,other,82764,61451,3379,46296,1659,0,1,1,2,0.666667,0.75,0,111,0,0.000027,0
1230,,,other,109371,2513,892,34331,46,0,2,2,3,0.555556,0.666667,0,137,0,0.00004,0
1231,,,other,96561,32092,1506,1768,496,0,4,4,17,0.117011,0.140028,0,146,0,0.000483,0
1233,,,other,1391,2639,553,2014,26,0,1,1,3,0.444444,0.541667,0,27,0,0.000003,0
1236,,,other,2687,4748668,9,4,5764,0,29,29,20,0.134806,0.221843,0,113,0,0.037919,0
1242,,,other,13679,18471,117,141,385,0,1,1,1,1,1,0,137,0,0.000016,0
1245,,,other,71504,44795,1543,13026,303,0,3,3,4,0.5,0.635417,0,100,0,0.000226,0
1250,,,other,44273,5416882,1803,142,8131,0,7,7,19,0.117442,0.146781,0,113,0,0.000878,0
1251,,,normal,19194,18565,7217,449435,841,3,3,6,2,0.714286,0.8,12,39,0.000003,0,0.000443
1253,,,other,20620,2256,1364,3511,64,0,1,1,2,0.666667,0.75,0,53,0,0.00001,0
1260,,,other,53110,57448,2510,37429,1479,0,5,5,15,0.142734,0.172241,0,111,0,0.00043,0
1263,,,normal,3595,2330,998,2379,56,0,1,1,1,1,1,0,146,0,0.000002,0.000139
1265,,,other,14048,23170,7986,57660,151,0,4,4,1,1,1,0,123,0,0.000078,0
1281,,,normal,758,686,568,123,14,8,5,13,3,0.516129,0.614583,1.559524,68,0,0,0.001339
1286,,,other,66719,74233,1654,5447,1530,0,4,4,2,0.75,0.833333,0,111,0,0.000203,0
1290,,,other,15944,52705,700,11554,1511,0,3,3,3,0.6,0.722222,0,146,0,0.000113,0
1292,,,other,126125,15896,10562,22210,250,0,17,17,4,0.514706,0.67619,0,137,0,0.00317,0
1296,,,other,31868,39906,1790,2250,152,0,7,7,4,0.518519,0.690476,0,137,0,0.000708,0
1305,,,other,7432,9157,7510,34611,163,0,5,5,3,0.578947,0.69697,0,39,0,0.000034,0
1307,,,other,4183,910,374,5821,51,0,1,1,1,1,1,0,146,0,0.000003,0
1308,,,other,125353,80220,8458,5616,1830,0,2,2,1,1,1,0,146,0,0.000101,0
1309,,,other,9175,13507,659,6969,279,0,3,3,4,0.466667,0.553571,0,111,0,0.000023,0
1311,,,other,86878,5021,465,5111,76,0,2,2,2,0.666667,0.75,0,27,0,0.000008,0
1313,,,other,29375,62623,538,6400,1121,0,5,5,2,0.777778,0.857143,0,112,0,0.000519,0
1314,,,normal,96891,25642,25167,13114,330,0,0,0,0,0,0,0,113,0,0,0.000139
1316,,,other,18657,6994,351,1748,105,0,19,19,2,0.787879,0.865385,0,137,0,0.002096,0
1318,,,other,5909,39972,557,518,285,0,1,1,9,0.190987,0.218122,0,113,0,0.001764,0
1324,,,other,8290,2279,393,3111,55,0,11,11,17,0.108108,0.175916,0,137,0,0.00149,0
1332,,,other,56908,757613,1431,80957,1709,0,2,2,1,1,1,0,137,0,0.000361,0
1334,,,other,69262,10797,9054,72701,250,0,1,1,1,1,1,0,113,0,0.002113,0
1337,,,other,74832,39561,2281,21600,315,0,1,1,1,1,1,0,27,0,0.00002,0
1340,,,other,1718,53295,376,3449,176,0,1,1,2,0.666667,0.75,0,146,0,0.000003,0
1342,,,other,23865,5677,414,19965,18,0,1,1,1,1,1,0,97,0,0.000003,0
1343,,,other,18262,65952,703,25134,116,0,2,2,1,1,1,0,123,0,0.000153,0
1346,,,normal,74401,121602,551,3435,1046,0,0,0,0,0,0,0,68,0,0,0.000139
1356,,,normal,1457,23630,262,363,419,0,0,0,0,0,0,0,113,0,0,0.000139
1361,,,other,62711,149790,820,1568,1507,0,1,1,1,1,1,0,146,0,0.000015,0
1368,,,normal,8586,747,785,15360,9,0,1,1,1,1,1,0,113,0,0.000006,0.000139
1371,,,other,44071,1216462,385,6841,5720,0,4,4,2,0.833333,0.9,0,68,0,0.001088,0
1375,,,normal,701,150,282,1485,10,0,0,0,0,0,0,0,39,0,0,0.000139
1377,,,other,26158,22034,408,5442,100,0,2,2,2,0.666667,0.75,0,137,0,0.000054,0
1378,,,other,6294,423,292,1693,0,0,1,1,1,1,1,0,111,0,0.000001,0
1379,,,other,119861,171472,359,11,2599,0,2,2,1,1,1,0,146,0,0.000308,0
1387,,,other,115475,33460,1429,40142,792,0,6,6,2,0.8,0.875,0,146,0,0.000583,0
1392,,,other,2112,4556,1029,6942,45,0,1,1,1,1,1,0,146,0,0.00004,0
1393,,,other,942,300,327,830,2,0,1,1,1,1,1,0,148,0,0,0
1394,,,other,22567,1101,256,8979,40,0,1,1,3,0.4,0.472222,0,100,0,0,0
1400,,,normal,254,571,2299,3405,29,1,0,1,0,0,0,0,146,0,0,0.000198
1401,,,other,13036,102643,370,9724,194,0,3,3,1,1,1,0,137,0,0.000556,0
1403,,,other,129138,15879,17444,80504,212,0,1,1,2,0.666667,0.75,0,113,0,0.00105,0
1406,,,normal,1607,1592,1265,6162,90,5,10,15,15,0.15133,0.202707,10168.715765,146,0.000017,0.000143,0.000943
1412,,,other,19735,6845,590,883,82,0,1,1,2,0.666667,0.75,0,123,0,0.000003,0
1414,,,other,3514,5086627,534,60,18557,0,5,5,1,1,1,0,111,0,0.000641,0
1417,,,other,17241,4313292,141,246,18166,0,4,4,1,1,1,0,112,0,0.000312,0
1419,,,other,20641,1164295,753,2677,954,0,1,1,1,1,1,0,19,0,0,0
1422,,,other,24233,658265,5301,657,4522,0,74,74,11,0.220318,0.343851,0,113,0,0.150563,0
1423,,,other,15226,11785,3105,10832,402,0,3,3,15,0.150299,0.184522,0,146,0,0.000518,0
1424,,,other,135946,23026,6683,525,349,0,3,3,2,0.8,0.875,0,137,0,0.000219,0
1429,,,other,35011,67213,370,0,85,0,1,1,2,0.6,0.666667,0,97,0,0.000001,0
1432,,,other,1486,263,58,212,4,0,2,2,2,0.75,0.833333,0,146,0,0.000275,0
1439,,,other,13725,40233,686,30899,217,0,1,1,1,1,1,0,36,0,0,0
1443,,,other,28151,1216716,1946,1367,2259,0,11,11,5,0.37037,0.519167,0,137,0,0.001489,0
1444,,,other,52118,121078,4415,80780,703,0,1,1,1,1,1,0,137,0,0.000147,0
1446,,,other,24268,80553,298,15113,697,0,1,1,1,1,1,0,88,0,0.000005,0
1448,,,other,34921,10696,115,60422,55,0,1,1,1,1,1,0,123,0,0.000009,0
1449,,,other,4342,35727,1077,916,1026,0,2,2,1,1,1,0,146,0,0.000277,0
1452,,,other,699,888,938,2623,19,0,1,1,1,1,1,0,146,0,0.00012,0
1453,,,other,30596,19174,18325,41011,62,0,2,2,15,0.125869,0.159949,0,113,0,0.00642,0
1454,,,other,34741,197674,18848,0,442,0,2,2,2,0.75,0.833333,0,137,0,0.000093,0
1461,,,normal,17162,4759,861,2542,8,0,0,0,0,0,0,0,137,0,0,0.000139
1462,,,other,686,47543,275,3495,250,0,1,1,1,1,1,0,137,0,0.000126,0
1466,,,other,174102,2225,1138,28211,29,0,1,1,1,1,1,0,137,0,0.000182,0
1468,,,other,9631,12700,2072,2005,526,0,2,2,1,1,1,0,146,0,0.000136,0
1470,,,other,9905,8329,2234,127,100,0,4,4,18,0.107709,0.130858,0,111,0,0.000044,0
1473,,,other,19577,4754,4623,21849,22,0,2,2,1,1,1,0,113,0,0.004448,0
1474,,,other,58982,698755,798,693,9663,0,2,2,2,0.666667,0.75,0,70,0,0.000286,0
1476,,,normal,2164,7574,7412,2161,178,0,0,0,0,0,0,0,2,0,0,0.000139
1479,,,other,10361,60471,1229,3308,1255,0,1,1,2,0.666667,0.75,0,111,0,0.000021,0
1480,,,other,112899,1302,1090,2880,50,0,1,1,5,0.36,0.438889,0,137,0,0.000091,0
1483,,,other,85516,19089,57,106862,13,0,1,1,1,1,1,0,97,0,0.000002,0
1487,,,other,20312,10087,347,12557,78,0,5,5,16,0.103648,0.121685,0,27,0,0.000232,0
1493,,,other,1920,1229,346,159,32,0,1,1,6,0.3125,0.378333,0,53,0,0.000002,0
1498,,,normal,29,24713,270,224,57,0,1,1,1,1,1,0,146,0,0,0.000139
1503,,,other,44644,690,713,7973,9,0,1,1,1,1,1,0,68,0,0.000011,0
1505,,,other,24313,148526,61346,1752,802,0,3,3,1,1,1,0,123,0,0.000091,0
1506,,,other,15656,130010,1602,4375,3664,0,11,11,17,0.119819,0.158141,0,146,0,0.000259,0
1508,,,other,6929,610896,453,2836,17150,0,6,6,1,1,1,0,125,0,0.000432,0
1509,,,other,1886,26661,243,87,712,0,1,1,1,1,1,0,111,0,0,0
1513,,,other,17668,1577,791,16482,35,0,6,6,1,1,1,0,137,0,0.000959,0
1517,,,other,24026,9065,5156,3348,430,0,1,1,1,1,1,0,111,0,0,0
1518,,,other,26680,325,287,2438,18,0,1,1,6,0.380952,0.430729,0,146,0,0.000014,0
1519,,,other,36083,56656,1147,12514,768,0,1,1,1,1,1,0,111,0,0.000003,0
1520,,,normal,2746,277,188,25417,2,0,0,0,0,0,0,0,100,0,0,0.000139
1521,,,other,18535,7343,616,7523,102,0,3,3,10,0.166205,0.200551,0,113,0,0.000451,0
1528,,,normal,937,464,339,920,20,0,0,0,0,0,0,0,123,0,0,0.000139
1529,,,other,30450,335134,2665,5372,6744,0,9,9,19,0.110842,0.137731,0,146,0,0.001671,0
1530,,,other,2359,114750,271,16171,372,0,1,1,1,1,1,0,111,0,0.000038,0
1531,,,other,32101,76397,2364,18753,1352,0,3,3,3,0.6,0.722222,0,146,0,0.000231,0
1533,,,other,52272,32673,968,5419,897,0,2,2,1,1,1,0,113,0,0.004151,0
1534,,,other,47878,1773,1469,2683,56,0,1,1,1,1,1,0,53,0,0.000027,0
1535,,,other,57044,1332880,92,4661,6481,0,6,6,2,0.875,0.928571,0,68,0,0.000555,0
1548,,,other,3326,4675,594,176,158,0,2,2,2,0.75,0.833333,0,146,0,0.000315,0
1551,,,other,65973,59289,1245,30157,96,0,1,1,1,1,1,0,97,0,0.000001,0
1553,,,other,23645,7162,554,89470,60,0,2,2,1,1,1,0,111,0,0.000012,0
1554,,,normal,362,856,777,627,38,2,0,2,0,0,0,0,123,0,0,0.000479
1558,,,other,7545,86876,588,5717,107,0,1,1,2,0.6,0.666667,0,97,0,0.000001,0
1569,,,other,1507,103,65,468,0,0,2,2,13,0.154771,0.183414,0,113,0,0.001612,0
1572,,,other,15580,37663,6,3119,690,0,5,5,3,0.666667,0.791667,0,113,0,0.000992,0
1573,,,normal,4021,365,717,8305,0,0,0,0,0,0,0,0,27,0,0,0.000139
1579,,,other,31280,208686,4613,7931,3236,0,4,4,3,0.666667,0.805556,0,111,0,0.000264,0
1580,,,other,18271,162121,1476,4753,2419,0,1,1,1,1,1,0,53,0,0.000006,0
1585,,,other,21509,5538,4617,3318,21,0,1,1,1,1,1,0,113,0,0.000037,0
1591,,,other,60451,9365,4563,9770,315,0,2,2,1,1,1,0,111,0,0.000161,0
1594,,,other,10965,4107,409,14574,44,0,1,1,2,0.666667,0.75,0,137,0,0.000306,0
1605,,,other,95334,20177,846,88086,257,0,11,11,17,0.117157,0.149609,0,146,0,0.000978,0
1606,,,other,4761,2237,461,7075,35,0,1,1,2,0.6,0.666667,0,123,0,0.000006,0
1607,,,normal,1858,1428,727,5573,1,0,0,0,0,0,0,0,137,0,0,0.000139
1613,,,other,39868,3202,1049,15366,33,0,1,1,3,0.416667,0.5,0,113,0,0.000009,0
1614,,,other,76638,15608,12081,14891,167,0,3,3,3,0.538462,0.666667,0,130,0,0.000009,0
1616,,,other,67572,1047,281,6119,56,0,1,1,1,1,1,0,137,0,0.000154,0
1619,,,other,637,188333,5,41,683,0,4,4,1,1,1,0,137,0,0.000331,0
1624,,,normal,14104,986,1204,3081,1,1,0,1,0,0,0,0,137,0,0,0.000256
1627,,,other,233953,51688,23889,180837,312,0,4,4,13,0.162602,0.226517,0,113,0,0.008937,0
1630,,,other,6960,15457,1376,15053,103,0,3,3,1,1,1,0,137,0,0.000617,0
1633,,,other,29745,344305,993,5777,1449,0,5,5,2,0.777778,0.857143,0,100,0,0.000465,0
1635,,,other,2831,13358,1133,2104,68,0,1,1,1,1,1,0,68,0,0.000011,0
1639,,,other,10003,32797,365,269,2144,0,3,3,14,0.145902,0.184821,0,113,0,0.003984,0
1656,,,other,7735,16830,3752,9268,263,0,8,8,2,0.9,0.944444,0,113,0,0.005029,0
1659,,,other,38964,86757,219,65,1038,0,1,1,2,0.666667,0.75,0,146,0,0.000072,0
1665,,,other,76296,76152,448,109,2797,0,1,1,1,1,1,0,146,0,0.000195,0
1667,,,other,405441,4342,1379,3347,106,0,1,1,1,1,1,0,137,0,0.000154,0
1668,,,other,306506,127847,3471,655,2968,0,38,38,20,0.129805,0.222836,0,113,0,0.077202,0
1669,,,other,115518,84702,3433,1716,2306,0,8,8,20,0.12238,0.167092,0,113,0,0.004891,0
1678,,,other,2933,2896,283,817,104,0,1,1,3,0.5,0.611111,0,112,0,0.000004,0
1684,,,other,25611,24511,10806,15461,385,0,1,1,2,0.666667,0.75,0,123,0,0.000039,0
1686,,,other,9525,28520,22302,28445,144,0,3,3,1,1,1,0,123,0,0.000198,0
1695,,,other,4101,131,59,5981,2,0,1,1,1,1,1,0,137,0,0.000317,0
1702,,,normal,445,387,521,536,1,0,1,1,1,1,1,0,39,0,0,0.000139
1703,,,other,85528,19882,1309,89468,269,0,21,21,12,0.194753,0.309896,0,113,0,0.046884,0
1712,,,other,69046,75133,6965,1716,2336,0,2,2,1,1,1,0,112,0,0.000019,0
1714,,,other,195074,11563,1014,94190,524,0,1,1,4,0.37037,0.433333,0,137,0,0.000122,0
1715,,,other,302945,12811,710,192,318,0,3,3,5,0.407407,0.540909,0,137,0,0.000205,0
1716,,,other,56601,19552,4724,2591,45,0,3,3,3,0.625,0.766667,0,100,0,0.000167,0
1718,,,other,21999,410078,64,5509,583,0,14,14,2,0.9375,0.966667,0,137,0,0.002243,0
1719,,,other,23115,1736,1296,43572,32,0,1,1,1,1,1,0,146,0,0.000002,0
1722,,,other,75130,176549,859,20919,1410,0,8,8,2,0.9,0.944444,0,130,0,0.000985,0
1723,,,normal,15513,18491,1298,4679,25,1,0,1,0,0,0,0,97,0.000004,0,0.000168
1727,,,other,22221,396077,1398,7750,5120,0,3,3,2,0.666667,0.75,0,146,0,0.000174,0
1731,,,other,237477,11706,1973,4810,71,0,4,4,2,0.833333,0.9,0,100,0,0.00025,0
1732,,,other,2861,1961,1603,188,65,0,1,1,1,1,1,0,111,0,0,0
1734,,,other,117125,1711,404,112496,87,0,3,3,3,0.545455,0.694444,0,137,0,0.000542,0
1736,,,other,13557,3541,2484,5454,146,0,1,1,7,0.286517,0.329599,0,146,0,0.000011,0
1737,,,other,24487,11691,301,71636,52,0,8,8,3,0.6,0.703704,0,137,0,0.000979,0
1738,,,other,7533,231736,442,530,803,0,1,1,1,1,1,0,68,0,0.000053,0
