source,target
7540,12625
7540,38909
7540,31135
13113,81093
9094,8466
53694,46890
53694,43417
40589,41698
40589,77638
40589,98621
40589,27800
40589,13885
25624,95351
25624,62132
25624,71370
40296,95598
40296,94143
40296,25180
93984,51416
93984,17108
93984,22394
93984,59825
93984,44253
63341,50201
60456,80979
5011,55196
5011,93584
34217,90775
34217,97829
10428,98298
38505,77620
38505,8188
38505,71344
38505,83999
38505,1607
38505,26159
38505,48251
38505,20553
38505,28060
18767,24622
14572,4541
12187,42306
84359,60849
16836,81627
16836,93282
18241,72208
18241,36004
18241,96494
58484,59932
58484,67869
58484,3796
45007,45232
6636,39871
89994,47962
93220,58212
93220,87085
93220,70210
66802,18287
10531,73099
10531,17209
10531,29222
10531,14498
10531,72499
10531,75599
10531,124
10531,16769
10531,77638
10531,97794
10531,2733
10531,20575
10531,12511
10531,71376
10531,75709
10531,96847
10531,97055
10531,98078
10531,54519
10531,86994
10531,815
10531,84397
10531,10881
10531,87450
10531,61993
43634,43220
43634,75354
43634,398
14643,85633
14643,3683
14643,32716
14643,28869
14643,81709
14643,22968
14643,2827
14643,75268
14643,16966
14643,56677
14643,55054
14643,55833
14643,28940
14643,81151
14643,62356
14643,48885
14643,90989
14643,23865
51514,17895
51514,89869
51514,405
33851,91135
5881,52435
5881,24260
51702,46032
44781,78387
44781,92902
44781,71376
44781,64172
44781,48050
44781,20851
51732,12947
51732,79520
51732,94663
21649,43825
21649,42185
21649,87138
21649,13717
21649,52573
21649,62539
21649,56306
21649,61764
21649,54446
21649,6193
77679,15284
84221,633
96890,6262
81872,42955
81872,7475
81872,23864
81872,85775
81872,59885
81872,76868
82477,94805
82477,30215
82477,70210
82477,9106
82477,83578
82477,58212
82477,39871
82477,33948
82477,88443
26953,52541
26953,47674
26953,72756
26953,89207
26953,80856
25947,95268
36332,82500
49046,89145
49046,56684
49046,83912
49046,40314
49046,64541
49046,67797
49046,19814
49046,70808
49046,66144
49046,31693
49046,40984
49046,25570
49046,57633
49046,89450
49046,34519
49046,25210
49046,66988
49046,51416
49046,39265
49046,99287
49046,90359
49046,94536
49046,59914
49046,86840
49046,63200
49046,79459
49046,54214
49046,75357
49046,42526
49046,73131
49046,40885
49046,48134
49046,20404
49046,98418
49046,90564
49046,4026
49046,43295
49046,100190
39099,77622
39099,51514
39099,69392
39099,49952
39099,58403
39099,66800
27124,74867
29354,44130
29354,43488
29354,84547
29354,99860
29354,34633
29354,7744
29354,67356
29354,83495
29354,88046
29354,6109
29354,53465
29354,64395
29354,74311
29354,26168
29354,25210
29354,79324
29354,97091
29354,11169
29354,23468
29354,83578
29354,93201
29354,62312
29354,13894
29354,75874
29354,38938
29354,34565
29354,40972
63333,16427
99113,90127
87811,27646
12270,78387
12270,53768
12270,13885
12270,21499
55902,20022
55902,65003
55902,12894
55902,43825
55902,44419
55902,61015
55902,93627
13104,91135
39489,60960
47844,36955
7659,84234
97817,72908
97817,100098
97817,50887
97817,89202
40167,89436
40167,18777
40167,69720
40167,85633
40167,7165
40167,88181
40167,84093
15423,70789
15423,26159
66385,81932
63479,27259
63479,20050
63479,44450
1394,83356
4852,80155
55455,74428
55455,17520
55455,78410
19723,35738
16530,80716
32129,1035
84989,8650
84989,15716
84989,97639
84989,74367
84989,11111
84989,35617
84989,69598
84989,11417
84989,26839
84989,22348
84989,30610
21477,28303
21477,27622
21477,88195
21477,34196
12307,15610
22381,27246
22381,57834
57653,10398
35950,99875
98008,72448
76577,70551
76577,28303
76577,96465
76577,78717
76577,81993
53157,36108
53157,15728
53157,25796
53157,64781
12818,19701
12818,46334
17029,6710
9051,22353
49860,65473
49860,9770
49860,62252
49860,88298
49860,24549
49860,98298
49860,4983
49860,43497
49860,22494
49860,87983
49860,97829
50794,95078
50794,74195
50794,83589
50794,79455
50794,73579
50794,14726
50794,56682
50794,79458
50794,84192
50794,76072
50794,30552
50794,16921
50794,57412
68466,87776
9303,92122
75194,10811
93467,72622
93467,34681
93467,15207
93467,98415
93467,15530
96883,11456
96883,30552
96883,83893
96883,46895
96883,14726
96883,11692
96883,31556
96883,61566
86347,28364
59562,68808
59562,89321
59562,51515
59562,20851
48536,90759
48536,2967
48536,25933
48536,70346
37913,97393
37913,12269
36550,9730
36550,28573
36550,83495
36550,92892
13257,36919
26552,97965
26552,79834
72512,92281
9259,26168
33751,53465
33751,81030
33751,57698
33751,74311
33751,75315
33751,57233
33751,52882
33751,58703
33751,48836
33751,77506
33751,70808
33751,41383
33751,39875
33751,97091
33751,21617
33751,92892
33751,3406
33751,62312
33751,69643
33751,75345
33751,13894
33751,44429
33751,28282
33751,64395
33751,38938
33751,10313
33751,58212
33751,52533
33751,54713
33509,1624
33509,25936
13597,12871
13597,15229
13597,79458
13597,23537
42059,42983
65149,83316
65149,72499
89122,90127
89122,26070
89122,82043
36028,33703
36028,70772
36028,84952
36028,2817
74319,32933
84494,83825
49768,69580
49768,75268
49768,6169
49768,62646
19262,28566
83268,67869
37360,3017
37360,77620
14281,97466
14281,26019
14281,27979
14281,36664
75093,42382
43156,62539
85990,72010
18537,28540
18537,7639
18537,15578
18537,79591
18537,14340
18537,34322
18537,61502
18537,85035
18537,94916
18537,40988
18537,4541
18537,58932
18537,62190
18537,83740
18537,43417
18537,52979
18537,18259
18537,43438
18537,28621
65980,18855
65980,53825
65980,65473
65980,87832
65980,35130
65980,35397
65980,55791
65980,70847
65980,78147
65980,39250
65980,67246
65980,54295
65980,28874
65980,83769
65980,6262
65980,97829
12308,61794
78097,14767
93444,50769
50528,37711
50528,25883
50528,14004
50528,22964
50528,91666
50528,52565
50528,974
50528,25484
50528,49834
50528,58035
50528,81540
50528,4081
50528,28874
50528,8666
50528,24793
50528,59157
37795,48836
37795,48574
37795,12269
37795,72416
37795,25570
37795,95466
37795,77524
37795,80610
37795,96583
37795,87067
94632,2200
33547,2500
33547,51856
33547,588
37269,79455
37269,79731
37269,16487
95666,9162
5578,32666
84523,36664
47828,72876
47828,42569
81588,70988
81588,68679
58649,19814
58649,63076
81301,77506
81301,63820
81301,42494
81301,4764
81301,86499
81301,52110
81301,72416
81301,44752
81301,45435
81301,99165
33123,50804
33123,38909
33123,72499
11241,71224
11241,38774
50947,37654
50947,52726
50947,41633
31813,51201
65232,82527
65232,79962
7375,65003
25981,71815
13887,81030
13887,25354
13887,39871
13887,79334
13887,18620
13887,59329
13887,2608
13887,79631
13887,44752
13887,94572
13887,92892
13887,34633
13887,88443
13887,49834
13887,4764
13887,75345
13887,81540
13887,16087
13887,23349
13887,39875
13887,67356
13887,57698
13887,40648
13887,73764
13887,56677
13887,93593
13887,6109
13887,2324
13887,46777
13887,26070
13887,74311
13887,26042
13887,57233
13887,78410
13887,51709
13887,79452
13887,23468
13887,83447
13887,29207
13887,30821
13887,69643
13887,5992
13887,77524
13887,41783
13887,2827
13887,38938
13887,61948
13887,34565
13887,58212
13887,78938
13887,43350
13887,96050
13887,44130
13887,43488
13887,98740
13887,63069
13887,42494
13887,37861
13887,22394
13887,99165
13887,56408
13887,23370
13887,67152
13887,33261
13887,91337
13887,83495
13887,32335
13887,30856
13887,88046
13887,28282
13887,77739
13887,53465
13887,47593
13887,17855
13887,100155
13887,528
13887,17108
13887,70210
13887,48836
13887,96198
13887,74077
13887,46868
13887,43682
13887,37880
13887,65608
13887,32852
13887,48634
13887,40972
13887,94143
87618,73664
87618,12507
87618,25404
87618,50313
87618,32983
87618,88114
87618,86295
87618,85001
87618,55564
87618,39832
87618,51832
87618,74867
87618,92281
87618,35101
87618,47062
87618,61777
87618,72789
87618,75954
87618,18437
87618,46334
87618,85125
87618,97639
87618,49444
87618,20010
87618,49216
87618,87122
87618,93455
87618,89644
87618,17495
87618,60098
87618,10030
87618,52712
87618,7358
87618,84878
87618,34322
87618,22672
87618,49263
87618,63228
87618,58457
87618,39314
87618,63698
87618,83396
16949,46146
23467,85164
94924,55564
94924,38008
94924,71376
94924,36996
94924,95383
94924,45170
94924,97182
18408,14114
18408,44589
18408,20010
18408,8383
18408,653
18408,45580
18408,11111
18408,84381
18408,71744
18408,38948
18408,51507
18408,49263
18408,63228
18408,12865
18408,23450
18408,38247
18408,15841
18408,10991
88373,16921
88373,25322
73734,39105
86206,76888
86206,52040
86206,57451
86206,56215
86206,48482
86206,18548
86206,91077
86206,49368
86206,35304
86206,49263
86206,24828
86206,73215
71328,100385
46470,58882
46470,32891
14295,97337
14295,52435
14295,90756
14295,28602
47318,78504
47318,38909
47318,47722
47318,73699
75484,56329
99744,61944
67052,94094
67052,25883
67052,72012
67052,61547
67052,70988
67052,37017
67052,61985
67052,98222
12702,7358
31012,51668
12516,50499
98808,74031
78031,54404
68422,57949
88670,51558
13742,12366
13742,4322
13742,42955
13742,426
13742,21856
13742,56228
13742,27851
13742,55208
13742,87252
13742,13416
13742,67354
13742,99456
54828,22723
54828,50890
54828,76973
77233,17458
77233,92816
49096,15074
45391,18282
88681,44648
93086,43825
75903,91897
75903,48335
75903,48438
6146,34803
33480,50164
33480,38898
9400,28520
9400,99994
9400,98078
23107,92019
23415,8897
31842,42609
9756,50708
11473,43701
46117,50804
24116,96446
47149,15207
6321,77878
6321,38426
6321,4742
6321,46307
54299,41060
27976,18184
27976,90342
27976,22147
27976,39399
27976,43163
27976,2658
27976,41383
27976,48171
66968,62190
66968,30403
4586,96446
10850,92055
10850,31135
10850,92043
47368,28303
47368,14692
47368,50708
47368,53768
47368,8782
47368,43825
47368,27338
47368,27622
47368,17209
47368,70847
47368,47130
47368,69902
47368,53825
47368,56855
47368,14498
47368,49630
47368,58401
47368,61242
47368,37799
47368,38247
47368,38909
47368,83135
47368,75599
47368,61547
47368,74924
47368,9482
47368,27911
47368,45773
47368,87721
47368,76858
47368,79604
47368,92263
47368,83769
47368,90796
47368,67585
47368,20022
47368,17481
47368,54303
47368,50640
47368,35606
47368,98078
47368,29904
47368,35397
47368,81540
47368,74129
47368,61993
47368,68098
47368,1035
47368,72905
47368,87787
47368,78230
40495,98078
53540,63246
76402,43350
76402,69950
76402,53465
76402,528
76402,66544
76402,86499
76402,2608
76402,59785
76402,61533
76402,56408
76402,83495
76402,41783
76402,79694
76402,56760
76402,64395
76402,77692
76402,93274
76402,40972
76402,77739
76402,94572
79011,95210
86156,40237
44690,52110
1558,38267
9272,28112
9272,32586
9272,46504
9272,94701
9272,90234
9272,28621
100034,27246
50175,4331
50175,45104
50175,35136
50175,13341
50175,15541
50175,100312
50175,95118
50175,14942
50175,14333
50175,19083
50175,96529
50175,11768
50175,82709
7887,85029
7887,22962
55164,81627
96856,2500
96856,588
96856,51856
38876,63303
46961,69347
46961,6180
1045,25359
1045,92125
10718,38267
37677,14786
37677,2428
37677,66345
37677,22971
37677,43221
37677,43957
37677,61816
37677,63549
37677,74195
28497,43242
21443,52726
50762,1749
43469,60948
58102,62808
58102,88477
58102,69676
17099,76933
17099,24486
17099,91747
17099,66224
17099,13085
17099,95713
17099,20573
17099,4974
17099,18916
17099,31515
17099,3198
17099,46456
17099,55610
11367,56228
11367,68503
80047,71704
84965,80445
17834,2500
17834,94634
17834,27087
17834,588
78257,83239
78257,93282
45454,38385
11478,7333
11478,71084
60289,79244
70314,26706
70314,34096
78234,93258
78234,7277
78234,85035
78234,23990
78234,64663
78234,24275
78234,93102
36124,28196
36124,86931
36124,50201
36124,98182
36124,27851
36124,85125
36124,91029
36124,73419
36124,13116
36124,79960
36124,84381
36124,14498
36124,18110
36124,63659
36124,90132
36124,52712
36124,18548
36124,22382
36124,583
36124,4983
36124,15841
36124,33519
36124,87602
36124,63228
36124,78477
36124,58457
36124,61816
36124,73918
36124,74367
36124,46334
79857,51806
97613,1111
96544,14786
96544,8897
96544,63743
96544,25936
96544,29063
96544,50983
96544,5087
96544,4742
96544,59766
96544,57631
96544,95194
96544,10991
60071,66334
20339,69278
95171,73816
95171,93694
95171,54303
95171,72448
95171,86790
95171,76054
95171,9770
95171,31083
95171,92812
99201,75701
13611,5627
13611,83740
6633,77524
6633,66125
6633,56677
6633,43488
6633,88443
26242,66477
26242,9433
26242,54790
11560,68012
81094,71641
81094,30713
81094,6168
81094,52435
81094,87292
81094,53158
81094,32891
81094,23451
81094,80218
81094,28602
23727,90206
23727,48574
23727,21089
23727,48707
23727,84381
23727,58932
23727,87252
23727,28540
23727,99211
31913,2801
31913,94473
31723,12242
61085,8453
30958,65003
30958,40725
49470,33906
70816,80271
70816,44450
37058,32335
37058,77599
37058,75874
37058,73412
37058,55265
37058,9106
37058,68169
83034,37653
83034,85398
83034,61735
83034,89983
66406,354
68261,42652
95188,62577
52742,82158
52742,87365
14172,56627
54121,20050
77880,65735
77880,19814
77880,54785
77880,55818
77880,90859
77880,31693
77880,39377
77880,17108
77880,40314
77880,86969
77880,20404
77880,82249
77880,99409
77880,16427
77880,96956
77880,98418
34144,78710
34144,57892
34144,81998
34144,94983
34144,38659
34144,33058
34144,85875
34144,55610
34144,41125
57376,98832
57376,91753
90316,52667
90316,66654
90316,49263
25723,81393
38757,92324
38757,94063
9599,12561
9599,56083
9599,69720
9599,50187
9599,11903
59266,37881
59266,40265
82117,60361
82117,26617
82117,60175
82117,96714
82117,90709
53194,1251
2493,78387
2493,47275
2493,68173
2493,35489
2493,52435
2493,20851
74522,99165
74522,65867
74522,74311
74522,95139
74522,26154
74522,57233
74522,74844
74522,51831
74522,10313
74522,44752
74522,94572
74522,85022
74522,63069
74522,87067
74522,58918
74522,52423
74522,55390
74522,22394
74522,83495
74522,42494
74522,51709
74522,64395
74522,6109
74522,48634
74522,69409
37254,14671
37254,18852
37254,59988
37254,38729
37254,44198
91769,56083
91769,20573
91769,11171
91769,69966
91769,9866
36608,52390
57756,94464
57756,89295
10159,72943
5034,2500
5034,27087
5034,41849
5034,51856
5034,588
40182,7639
40182,63035
40182,81993
40182,25936
40182,89207
40182,90467
79154,74129
79154,23890
79154,98055
79154,16259
79154,13084
63133,91644
64410,33532
64410,12131
58367,70847
58367,65473
